LGA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
LGA23810,0,0,0,0,0,4,0,0,5,28,0,43,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,25,0,36,0,0,0,4,0,0,0,16,8,21,0,48,3,4,0,5,0,16,0,34,6,68,5,135,0,11,0,10,3,37,0,52,8,83,5,210,8,18,0,29,7,86,8,55,7,102,0,333,14,30,4,97,24,125,8,70,17,95,4,485,22,42,4,137,33,108,15,42,13,52,4,454,47,27,5,197,19,119,11,38,7,43,0,525,191,53,11,476,79,215,20,44,28,53,6,1167,210,60,9,464,63,70,13,25,6,24,0,950,198,24,6,340,59,71,15,13,4,12,0,745,151,13,8,183,20,25,5,6,0,14,0,424,449,27,8,391,72,127,23,24
LGA23940,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,9,0,24,6,0,0,3,0,5,0,10,0,9,0,34,3,3,4,4,0,14,0,0,0,14,3,47,10,4,0,14,6,16,0,6,0,7,0,64,8,3,0,39,0,9,3,0,0,0,0,72,7,6,0,28,4,7,0,4,0,5,0,58,24,3,0,42,6,17,0,6,0,7,0,101,24,3,0,32,6,6,0,0,0,0,0,66,13,3,0,17,3,0,0,0,0,0,0,37,10,0,0,4,0,0,0,0,0,0,0,24,8,0,0,18,7,5,0,0
LGA24130,3,0,0,3,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,8,0,3,0,0,0,0,0,4,0,9,0,26,0,0,0,0,4,3,0,4,0,19,0,31,3,8,0,6,0,10,0,11,5,18,0,68,11,21,0,19,5,42,0,30,7,20,0,148,19,24,0,71,7,53,5,20,13,38,0,243,8,27,0,67,18,74,4,29,3,24,0,252,30,39,0,126,31,84,17,27,11,21,0,377,122,57,12,309,46,191,20,39,15,43,0,860,147,46,5,411,61,78,17,12,7,21,0,816,214,30,10,398,49,91,17,15,0,11,0,837,206,29,7,267,37,39,5,10,3,4,3,618,738,65,23,607,105,230,30,32
LGA24210,11,6,0,3,0,5,0,9,4,103,3,144,0,0,0,5,0,0,0,0,0,20,0,29,0,0,0,5,0,6,0,5,6,27,0,51,0,3,0,0,0,0,0,19,0,23,0,52,0,4,0,0,0,4,5,21,0,55,0,97,10,13,0,7,0,22,0,46,12,52,0,161,7,20,6,11,0,34,3,62,7,104,0,256,15,43,8,29,3,80,7,70,13,115,0,389,16,79,7,42,9,128,8,101,18,155,0,577,38,111,7,125,19,163,21,107,16,137,0,742,38,68,13,170,9,214,15,77,15,143,4,774,78,73,6,200,14,215,11,70,7,133,6,816,283,146,16,541,52,479,31,139,27,236,0,1953,338,106,13,654,68,221,26,111,10,116,6,1678,429,81,16,624,66,283,15,73,15,102,0,1704,474,59,12,453,52,129,11,51,9,59,0,1309,2136,191,28,1725,178,834,54,133
LGA24250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,7,0,0,0,19,0,4,0,6,0,9,0,8,0,4,0,33,8,11,0,21,0,7,0,4,0,4,0,64,7,9,0,29,0,10,0,7,0,0,0,60,7,7,0,32,5,10,0,4,0,4,0,75,33,5,0,56,7,19,11,5,5,4,0,148,31,3,0,61,0,4,0,0,0,8,0,109,22,4,5,33,3,8,0,4,0,0,0,75,16,7,0,26,5,4,0,0,0,0,0,57,34,0,0,33,4,14,0,0
LGA24330,3,0,0,0,0,0,0,0,0,25,0,36,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,7,3,13,0,17,0,0,0,0,0,0,0,8,0,8,0,18,0,0,0,0,0,4,0,9,3,28,0,41,0,7,0,0,0,11,0,25,4,38,0,82,0,7,0,3,0,14,3,35,7,58,0,137,0,12,0,8,0,46,4,46,4,59,4,194,8,29,0,21,0,90,3,56,8,87,0,319,16,52,7,69,14,119,6,65,16,95,3,464,20,41,3,73,9,119,5,41,3,56,4,372,37,30,0,96,20,114,4,38,5,57,4,409,148,64,19,266,34,233,9,47,23,89,4,928,209,76,9,343,63,103,10,43,8,58,0,921,232,62,5,401,68,132,19,29,12,38,0,990,262,40,7,271,60,51,10,17,3,10,0,735,1277,59,27,895,220,303,30,34
LGA24410,0,3,0,0,0,5,0,0,0,40,0,54,0,0,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,5,0,10,0,17,0,0,0,0,0,3,0,8,0,8,0,22,3,0,0,6,0,0,0,7,0,35,0,51,3,7,0,0,0,10,0,12,6,27,0,73,0,13,4,10,0,57,0,39,3,49,3,180,6,20,0,24,3,109,0,51,11,48,0,274,10,34,0,45,4,137,8,72,8,103,0,432,28,74,7,149,19,191,7,69,18,102,3,665,39,47,4,204,18,218,9,59,10,87,0,698,60,71,3,251,36,190,15,51,11,74,0,774,285,127,9,728,97,487,29,79,19,108,3,1974,381,113,17,1005,146,203,35,53,8,58,6,2023,473,64,15,895,101,221,24,43,11,41,5,1893,450,50,18,590,93,95,17,21,13,15,5,1360,1537,88,34,1309,211,425,35,36
LGA24600,5,5,0,0,0,0,0,5,0,54,0,63,0,0,0,0,0,0,0,0,4,18,0,17,0,0,0,0,0,0,0,3,0,12,0,14,0,0,0,0,0,0,0,0,0,14,0,21,0,4,0,0,0,5,0,13,4,24,0,41,0,4,0,0,0,4,0,19,3,29,0,71,0,7,0,7,0,14,0,19,6,45,6,107,5,9,0,9,0,29,0,35,7,33,0,122,6,21,7,11,6,49,4,44,14,56,0,208,9,28,8,34,3,87,6,45,6,45,3,267,4,26,0,45,10,107,4,20,12,31,0,262,18,21,0,51,8,139,7,24,3,22,0,284,98,47,11,131,29,323,9,51,15,52,3,765,134,34,9,170,42,74,14,28,5,31,0,552,160,33,9,167,51,125,15,10,3,14,0,591,197,26,8,132,38,36,3,8,0,8,0,465,993,76,25,609,158,354,24,38
LGA24650,6,0,0,5,3,11,0,10,7,99,0,155,0,3,0,0,0,0,0,3,3,18,0,25,0,0,0,3,0,4,0,16,3,34,0,60,0,0,0,0,0,3,0,15,0,22,0,49,0,3,0,0,0,23,0,25,4,78,3,146,0,5,0,3,4,25,0,76,5,102,0,224,3,17,7,16,0,95,0,143,28,185,3,492,7,51,3,39,8,253,13,167,36,187,8,766,18,67,6,92,17,471,20,212,42,268,8,1220,59,143,9,365,44,647,43,235,45,234,13,1841,105,106,10,411,74,625,34,177,49,175,6,1771,210,117,21,570,87,590,43,134,39,164,15,1974,892,223,37,1419,216,1032,74,220,42,210,16,4374,1009,133,38,1225,224,407,48,106,46,132,6,3382,906,86,25,874,158,357,27,67,22,66,3,2595,794,46,13,510,122,152,16,30,12,33,0,1744,1785,76,34,921,162,458,32,48
LGA24780,0,0,0,0,0,0,0,0,0,19,0,27,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,3,0,6,0,18,0,0,0,0,0,0,0,3,0,8,0,10,0,0,0,0,0,0,0,4,0,22,0,30,0,5,0,3,0,7,0,20,0,21,0,56,0,5,0,11,0,14,0,20,8,44,0,107,0,9,0,9,0,37,0,29,6,50,0,151,14,25,4,41,0,86,3,34,11,81,0,296,27,28,9,116,16,100,13,23,16,71,5,408,39,18,6,127,24,108,9,30,4,34,0,405,67,23,3,178,19,74,5,14,7,38,3,439,227,48,11,374,45,109,25,34,11,47,3,918,217,29,14,288,51,65,6,19,8,13,0,715,211,22,8,202,22,36,10,7,0,13,0,527,174,6,5,101,12,21,0,6,0,8,0,335,293,16,8,187,24,51,6,7
LGA24850,0,0,0,0,0,0,0,0,0,12,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,4,0,5,0,21,0,31,0,4,0,0,0,8,0,12,3,14,0,42,3,3,0,5,0,12,0,17,4,26,0,73,3,6,0,12,5,32,0,33,4,42,3,139,3,25,0,22,0,94,9,32,5,53,0,248,15,23,0,79,10,126,6,32,20,38,0,356,14,14,5,124,9,144,8,29,11,43,0,408,35,28,4,156,30,137,9,31,6,34,0,474,200,39,4,403,79,224,22,36,12,45,6,1073,252,24,12,358,59,95,17,17,14,20,4,861,219,23,7,244,57,90,11,18,9,12,0,678,188,10,3,126,31,35,7,5,4,3,0,402,361,15,7,243,46,76,8,10
LGA24900,0,0,0,0,0,0,0,0,0,9,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,4,0,3,0,5,3,8,0,25,3,3,0,11,3,7,0,6,0,16,0,49,0,0,0,10,3,20,0,16,0,24,0,88,10,5,4,23,0,28,0,13,5,37,0,135,8,10,6,48,19,46,0,22,4,26,0,201,24,12,0,94,14,39,8,6,4,22,0,220,33,16,0,107,14,38,4,0,3,11,0,226,108,17,4,187,28,53,7,13,3,17,0,437,106,11,6,166,29,27,5,15,3,12,0,382,91,5,0,101,15,15,3,4,0,4,0,240,65,6,3,61,8,11,3,0,0,4,0,164,126,3,8,98,7,17,3,0
LGA24970,6,0,4,10,0,5,0,4,0,116,0,149,0,3,0,3,0,3,0,9,0,29,0,49,5,6,0,4,0,5,0,15,8,42,0,79,0,6,0,4,0,6,0,19,0,27,0,60,5,9,0,0,0,8,0,20,10,51,0,109,0,15,4,7,0,15,0,56,0,74,0,176,14,28,4,21,3,49,4,87,15,109,0,333,14,60,11,36,3,124,8,109,15,144,0,518,25,96,6,84,11,229,11,147,19,226,3,856,58,126,9,216,27,293,10,144,23,217,8,1127,76,112,8,239,30,280,12,109,19,180,5,1069,132,109,9,312,26,325,17,105,22,138,4,1193,499,193,23,779,101,738,43,185,37,275,3,2878,673,135,21,967,142,351,34,107,19,155,3,2618,857,111,19,926,107,412,21,89,19,124,3,2686,803,77,13,636,94,196,15,53,9,53,7,1948,3359,180,43,1922,321,899,45,126
LGA25060,6,0,4,5,3,0,0,4,0,31,0,54,0,0,0,0,0,3,0,3,0,13,0,21,0,4,0,0,0,0,0,3,0,18,0,28,0,0,0,0,0,0,0,7,0,7,0,15,0,3,0,0,0,3,0,10,3,37,0,60,0,0,0,3,0,6,0,18,7,29,0,67,4,5,0,6,0,11,0,27,4,56,0,106,7,9,0,12,4,47,9,44,4,67,0,201,19,22,0,31,5,70,9,58,15,129,5,362,14,53,7,74,11,107,5,61,10,123,4,466,22,38,0,113,16,136,3,51,11,92,0,486,31,31,0,126,25,163,13,36,11,70,0,513,153,102,11,479,53,366,30,85,19,147,4,1449,271,82,12,642,108,180,22,72,12,104,0,1501,399,75,22,640,93,219,30,54,8,72,0,1606,445,38,10,489,92,92,17,35,10,40,0,1278,2464,159,45,1982,307,717,50,96
LGA25150,3,0,0,0,0,4,0,0,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,7,0,14,0,3,0,0,0,3,0,0,0,9,0,16,0,0,0,5,0,3,0,7,0,11,0,33,0,5,0,6,0,26,0,11,10,23,0,78,0,13,0,20,0,43,3,21,8,31,0,145,12,21,5,49,10,91,9,21,7,29,0,251,17,9,3,78,11,88,4,23,6,33,0,273,29,14,0,116,13,65,4,14,3,15,0,281,135,36,10,286,50,151,23,37,15,28,4,770,156,25,14,302,47,64,9,12,3,19,0,655,153,17,12,215,51,73,4,0,9,9,0,540,155,3,5,162,26,18,0,3,0,10,0,386,391,18,5,242,57,92,11,15
LGA25250,3,0,6,0,0,8,0,6,3,83,5,110,0,0,0,0,0,0,0,5,0,8,0,20,0,0,0,0,0,0,0,11,0,38,0,50,0,0,0,0,0,0,0,13,0,22,0,43,0,0,0,0,0,5,0,27,0,47,0,85,0,0,0,4,0,23,0,59,5,61,0,163,3,14,0,5,0,51,0,96,12,133,3,316,7,28,0,16,0,93,8,109,17,116,5,415,13,45,5,39,6,211,7,140,19,199,0,685,33,85,0,125,24,223,19,142,29,183,0,863,30,53,12,144,22,258,22,119,15,162,3,842,65,66,11,247,26,249,19,90,16,107,5,900,254,172,12,639,120,628,47,119,33,217,7,2248,369,142,20,801,123,231,41,72,15,117,4,1922,478,117,13,879,153,290,38,59,14,64,0,2097,457,73,20,567,128,108,22,33,8,34,0,1464,2118,137,45,1725,389,572,66,70
LGA25340,4,0,0,4,0,4,0,0,0,32,0,54,0,0,0,0,0,0,0,4,0,9,0,19,0,0,0,3,0,0,0,6,0,5,0,20,0,0,0,3,0,0,0,3,4,5,0,18,3,0,0,3,0,3,0,6,4,20,0,41,0,0,0,0,0,8,0,15,3,25,3,63,4,6,0,10,3,13,0,25,4,59,0,126,3,14,4,25,0,39,7,42,12,75,0,224,17,43,6,60,18,125,23,68,24,145,5,521,16,78,12,171,38,177,24,100,21,135,4,788,31,77,11,310,40,202,22,81,9,93,0,879,74,77,21,373,63,205,26,54,18,77,0,997,330,197,36,1010,166,457,62,124,34,149,4,2573,423,135,28,1186,167,206,41,71,20,81,7,2361,463,101,23,969,147,209,38,48,12,58,4,2081,544,54,20,607,86,94,18,28,5,28,0,1481,1625,134,42,1536,214,554,48,82
LGA25430,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,10,0,0,0,5,0,4,0,9,0,6,0,26,3,3,0,4,0,7,0,4,0,6,0,35,3,17,0,5,0,18,3,13,0,15,0,69,6,16,3,38,5,23,8,30,4,12,3,139,10,19,5,43,4,23,3,12,5,17,0,130,11,22,0,47,5,18,7,8,3,5,0,123,32,36,4,114,11,51,4,22,4,11,0,299,45,25,4,109,22,17,13,8,0,0,0,244,30,21,3,88,14,11,9,3,0,4,0,189,30,0,0,45,7,9,3,3,4,6,0,104,83,13,0,80,10,26,4,4
LGA25490,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,11,3,0,0,0,0,4,0,0,0,8,0,15,7,0,0,4,6,8,0,5,0,11,0,38,6,6,0,17,0,15,0,12,0,15,0,72,10,15,0,39,5,22,8,11,0,11,0,128,11,8,6,58,16,26,5,3,4,5,0,139,28,11,4,66,8,24,3,10,5,6,0,155,64,18,9,150,22,37,3,7,4,10,0,322,70,14,3,128,22,21,5,9,0,6,0,274,55,7,3,68,12,10,3,0,0,0,0,163,36,0,3,46,4,4,0,0,0,4,0,106,99,5,3,93,19,23,3,6
LGA25620,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,0,7,0,6,0,8,0,0,0,0,0,8,0,3,0,15,0,23,0,6,0,4,0,3,5,6,0,16,0,34,4,11,3,13,0,20,0,17,6,12,0,82,3,8,0,22,6,20,5,6,6,15,0,101,4,4,4,39,4,14,6,6,0,6,0,84,18,11,0,45,8,19,5,6,3,6,0,104,43,19,3,94,22,39,7,14,5,10,3,254,44,11,6,80,11,15,3,8,0,8,0,192,50,3,5,48,10,10,0,3,0,5,0,132,26,5,0,29,8,4,0,0,0,4,0,79,62,4,5,37,4,10,3,3
LGA25710,6,0,0,0,3,3,0,3,0,12,0,25,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,4,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,7,0,19,0,0,0,0,0,0,0,3,0,6,0,13,0,5,0,3,0,0,0,9,0,16,0,41,4,7,0,5,0,10,3,16,0,34,0,78,3,16,0,15,5,27,3,27,4,37,0,146,9,27,6,67,5,56,3,34,4,38,0,255,10,32,5,86,10,84,5,32,9,37,0,309,22,38,7,117,11,76,5,20,0,29,0,332,96,80,8,344,41,240,18,66,12,60,4,985,167,75,10,540,73,137,12,39,10,41,0,1099,266,63,12,568,61,162,16,29,9,31,0,1220,317,39,5,398,53,66,19,27,4,22,0,942,1378,97,24,1228,159,443,46,62
LGA25810,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,4,0,4,0,13,0,32,3,0,3,3,0,0,0,8,0,12,0,24,0,3,0,10,0,12,0,6,5,15,0,53,3,10,0,23,4,19,5,15,7,13,0,93,11,3,3,21,6,20,0,7,3,3,0,81,15,4,0,36,3,16,0,0,0,8,0,81,42,12,5,85,11,25,0,3,0,6,0,189,38,4,0,43,11,3,6,5,0,0,0,114,36,4,0,28,5,8,0,0,0,3,0,89,26,5,0,22,0,0,0,0,0,0,0,54,39,4,0,29,5,10,3,0
LGA25900,0,0,0,0,0,5,0,0,0,21,0,33,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,4,0,7,0,17,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,4,0,8,0,13,0,0,0,4,0,4,0,4,3,16,0,31,0,7,0,0,0,4,0,12,8,29,0,58,0,10,0,9,0,19,0,28,4,26,0,90,5,14,0,13,0,37,3,24,3,34,0,137,7,19,0,37,5,40,7,26,0,35,0,190,3,16,3,36,12,65,3,13,0,25,0,180,22,24,0,50,4,66,3,14,0,22,0,216,71,58,13,151,19,184,13,38,7,37,4,605,106,40,9,197,44,73,11,25,5,40,0,548,153,37,3,233,49,98,10,28,5,27,0,640,164,16,3,186,43,36,14,17,0,14,0,495,1559,112,20,1212,266,633,34,61
LGA25990,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,5,0,0,0,0,0,5,0,10,4,0,0,4,0,7,0,9,0,12,0,26,0,5,0,5,0,12,0,3,5,12,0,42,6,0,0,15,5,14,0,6,0,10,0,52,6,3,0,18,6,15,0,7,0,5,0,52,0,7,0,28,5,9,0,3,4,3,0,57,29,3,3,37,3,11,0,0,6,6,0,95,21,3,0,24,5,3,7,3,0,4,0,71,17,3,0,18,3,0,0,0,0,0,0,49,19,0,0,14,0,6,0,0,0,0,0,35,18,0,0,30,4,3,4,0
LGA26080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,11,0,0,0,9,0,0,0,0,0,6,0,13,0,3,0,4,0,0,0,0,0,3,0,11,4,5,0,7,4,3,3,0,0,0,0,28,3,3,0,11,0,0,0,4,0,0,0,27,12,0,0,12,0,0,0,0,0,0,0,30,0,0,0,9,0,0,0,0,0,0,0,19,28,4,0,24,7,12,0,0
LGA26170,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,3,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,8,0,13,3,0,0,0,0,0,0,4,0,6,0,21,3,4,0,0,0,5,0,5,0,12,0,30,0,3,3,7,4,13,0,14,3,25,0,79,10,12,3,28,0,35,0,28,9,25,0,150,10,17,9,59,4,49,0,19,7,19,0,190,8,21,4,88,8,42,6,9,0,23,0,216,34,16,7,100,17,37,9,12,8,12,0,243,83,34,11,209,33,73,9,18,9,19,0,501,77,22,4,193,24,24,6,11,5,0,0,372,88,9,3,142,23,20,6,7,0,7,0,309,82,8,4,75,17,3,10,0,0,0,0,194,138,15,4,122,13,36,3,3
