SA3_CODE_2021,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_SDRTHT1S_NPUR_1,C11_SDRTHT1S_NPUR_2,C11_SDRTHT1S_NPUR_3,C11_SDRTHT1S_NPUR_4,C11_SDRTHT1S_NPUR_5,C11_SDRTHT1S_NPUR_6mor,C11_SDRTHT1S_Tot,C11_SDRTHT2S_NPUR_1,C11_SDRTHT2S_NPUR_2,C11_SDRTHT2S_NPUR_3,C11_SDRTHT2S_NPUR_4,C11_SDRTHT2S_NPUR_5,C11_SDRTHT2S_NPUR_6mor,C11_SDRTHT2S_Tot,C11_SDRTHT_NPUR_1,C11_SDRTHT_NPUR_2,C11_SDRTHT_NPUR_3,C11_SDRTHT_NPUR_4,C11_SDRTHT_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_SDRTHT_Tot,C11_F_a_1_2SB_NPUR_1,C11_F_a_1_2SB_NPUR_2,C11_F_a_1_2SB_NPUR_3,C11_F_a_1_2SB_NPUR_4,C11_F_a_1_2SB_NPUR_5,C11_F_a_1_2SB_NPUR_6mor,C11_F_a_1_2SB_Tot,C11_F_a_I_a_3SB_NPUR_1,C11_F_a_I_a_3SB_NPUR_2,C11_F_a_I_a_3SB_NPUR_3,C11_F_a_I_a_3SB_NPUR_4,C11_F_a_I_a_3SB_NPUR_5,C11_F_a_I_a_3SB_NPUR_6mor,C11_F_a_In_a_3SB_Tot,C11_F_a_4_8SB_NPUR_1,C11_F_a_4_8SB_NPUR_2,C11_F_a_4_8SB_NPUR_3,C11_F_a_4_8SB_NPUR_4,C11_F_a_4_8SB_NPUR_5,C11_F_a_4_8SB_NPUR_6mor,C11_F_a_4_8SB_Tot,C11_F_a_9mor_s_b_NPUR_1,C11_F_a_9mor_s_b_NPUR_2,C11_F_a_9mor_s_b_NPUR_3,C11_F_a_9mor_s_b_NPUR_4,C11_F_a_9mor_s_b_NPUR_5,C11_F_a_9m_s_b_NPUR_6mor,C11_F_a_9mor_st_bl_Tot,C11_F_a_AH_NPUR_1,C11_F_a_AH_NPUR_2,C11_F_a_AH_NPUR_3,C11_F_a_AH_NPUR_4,C11_F_a_AH_NPUR_5,C11_F_a_AH_NPUR_6mor,C11_F_a_AH_Tot,C11_F_a_Tot_NPUR_1,C11_F_a_Tot_NPUR_2,C11_F_a_Tot_NPUR_3,C11_F_a_Tot_NPUR_4,C11_F_a_Tot_NPUR_5,C11_F_a_Tot_NPUR_6mor,C11_F_a_Tot_Tot,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mor,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mor,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_Tot,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_Tot_Tot,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_Tot,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_Tot_Tot,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_SDRTHT1S_NPUR_1,C16_SDRTHT1S_NPUR_2,C16_SDRTHT1S_NPUR_3,C16_SDRTHT1S_NPUR_4,C16_SDRTHT1S_NPUR_5,C16_SDRTHT1S_NPUR_6mor,C16_SDRTHT1S_Tot,C16_SDRTHT2S_NPUR_1,C16_SDRTHT2S_NPUR_2,C16_SDRTHT2S_NPUR_3,C16_SDRTHT2S_NPUR_4,C16_SDRTHT2S_NPUR_5,C16_SDRTHT2S_NPUR_6mor,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_NPUR_1,C16_SDRTHT_Tot_NPUR_2,C16_SDRTHT_Tot_NPUR_3,C16_SDRTHT_Tot_NPUR_4,C16_SDRTHT_Tot_NPUR_5,C16_SDRTHT_Tot_NPUR_6mor,C16_SDRTHT_Tot_Tot,C16_F_a_1_2SB_NPUR_1,C16_F_a_1_2SB_NPUR_2,C16_F_a_1_2SB_NPUR_3,C16_F_a_1_2SB_NPUR_4,C16_F_a_1_2SB_NPUR_5,C16_F_a_1_2SB_NPUR_6mor,C16_F_a_1_2SB_Tot,C16_F_a_I_a_3SB_NPUR_1,C16_F_a_I_a_3SB_NPUR_2,C16_F_a_I_a_3SB_NPUR_3,C16_F_a_I_a_3SB_NPUR_4,C16_F_a_I_a_3SB_NPUR_5,C16_F_a_I_a_3SB_NPUR_6mor,C16_F_a_In_a_3_st_b_Tot,C16_F_a_4_8SB_NPUR_1,C16_F_a_4_8SB_NPUR_2,C16_F_a_4_8SB_NPUR_3,C16_F_a_4_8SB_NPUR_4,C16_F_a_4_8SB_NPUR_5,C16_F_a_4_8SB_NPUR_6mor,C16_F_a_4_8SB_Tot,C16_F_a_9mor_s_b_NPUR_1,C16_F_a_9mor_s_b_NPUR_2,C16_F_a_9mor_s_b_NPUR_3,C16_F_a_9mor_s_b_NPUR_4,C16_F_a_9mor_s_b_NPUR_5,C16_F_a_9m_s_b_NPUR_6mor,C16_F_a_9mor_st_bl_Tot,C16_F_a_AH_NPUR_1,C16_F_a_AH_NPUR_2,C16_F_a_AH_NPUR_3,C16_F_a_AH_NPUR_4,C16_F_a_AH_NPUR_5,C16_F_a_AH_NPUR_6mor,C16_F_a_AH_Tot,C16_F_a_Tot_NPUR_1,C16_F_a_Tot_NPUR_2,C16_F_a_Tot_NPUR_3,C16_F_a_Tot_NPUR_4,C16_F_a_Tot_NPUR_5,C16_F_a_Tot_NPUR_6mor,C16_F_a_Tot_Tot,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mor,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mor,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4
10304,3872,6194,2697,2702,1463,696,17627,560,294,76,39,11,8,994,46,25,7,3,0,0,78,606,324,76,43,10,8,1067,605,174,37,8,6,0,829,24,4,0,0,0,0,22,17,7,0,0,0,0,20,..,..,..,..,..,..,..,13,4,0,0,0,0,25,654,190,37,11,3,0,901,70,10,0,8,0,0,77,10,0,0,0,0,0,14,39,8,9,3,3,0,71,115,23,9,15,9,0,167,3,8,0,6,0,0,12,5251,6736,2820,2773,1487,709,19779,4081,6532,2799,2865,1443,661,18384,774,346,77,45,16,0,1254,121,50,13,8,3,3,198,899,395,92,53,18,3,1453,426,119,30,4,4,5,587,31,4,0,0,0,0,39,5,9,0,0,0,0,15,..,..,..,..,..,..,..,3,0,0,0,0,0,3,464,135,36,11,3,5,652,40,4,0,0,0,0,42,0,0,0,0,0,3,7,9,15,5,3
10401,3844,6803,2365,2077,987,560,16631,303,170,31,15,0,0,518,126,85,42,13,8,3,274,430,249,70,30,7,3,795,600,285,72,30,7,0,994,39,22,4,0,0,0,73,8,6,0,0,0,0,16,..,..,..,..,..,..,..,14,8,0,0,0,0,15,659,322,73,35,12,0,1101,261,120,14,6,3,0,402,24,4,4,0,0,0,34,34,25,3,17,0,4,84,321,148,18,26,4,5,519,19,11,0,0,0,0,30,5272,7534,2531,2168,1006,572,19080,4062,6960,2262,1873,965,543,16658,451,207,32,21,0,0,711,174,128,48,21,9,0,382,629,335,81,37,10,0,1089,550,229,55,16,0,3,860,42,30,0,0,0,0,82,9,0,0,0,0,0,10,..,..,..,..,..,..,..,3,0,0,0,0,0,3,603,262,60,20,4,3,946,273,148,19,4,0,3,451,40,22,12,7,4,0,85,27,24,7,5
10402,4821,9562,3856,3754,1727,816,24527,902,616,135,74,16,11,1754,479,474,156,83,25,7,1226,1375,1093,292,161,45,19,2980,1305,599,166,65,28,11,2171,120,101,21,13,0,0,261,118,89,25,7,0,0,235,..,..,..,..,..,..,..,59,21,5,4,0,0,98,1604,816,218,84,29,16,2762,522,310,38,17,4,0,879,20,3,0,0,0,0,31,23,27,12,4,4,0,68,563,339,47,26,4,0,979,11,0,0,0,0,0,11,8368,11803,4411,4018,1806,849,31262,5091,9530,3853,3662,1671,904,24714,1055,704,207,127,36,13,2143,540,506,205,99,35,11,1401,1594,1216,412,223,72,27,3546,1205,654,224,94,33,15,2218,169,102,34,21,10,3,331,153,111,22,12,0,0,296,..,..,..,..,..,..,..,7,0,0,0,0,0,11,1534,870,281,119,38,25,2866,389,190,27,16,3,3,628,29,16,0,0,0,0,45,13,20,0,5
10501,2413,2887,1114,1007,603,397,8419,72,29,9,9,0,0,124,0,0,4,0,0,0,9,75,29,10,6,0,3,127,271,89,7,12,6,5,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,5,0,0,0,0,0,5,278,89,7,12,6,5,396,168,66,10,8,3,0,247,32,10,5,0,0,0,44,32,18,10,5,0,0,65,230,89,17,21,5,3,363,9,9,3,0,4,0,29,3011,3107,1160,1040,619,402,9339,2232,2677,1009,886,487,351,7637,58,30,4,0,0,0,88,3,3,0,0,0,0,10,54,36,6,0,0,0,102,267,75,9,7,3,0,365,15,6,0,0,0,0,24,13,0,0,0,0,0,14,..,..,..,..,..,..,..,0,5,0,0,0,0,4,295,86,18,5,3,0,407,58,19,3,3,0,0,85,88,41,8,3,5,6,158,20,16,6,8
10502,2517,2836,1069,856,383,205,7864,55,14,4,0,0,0,70,4,0,0,0,0,0,4,59,14,4,0,0,0,76,187,66,14,9,5,4,285,0,0,0,0,0,0,0,25,29,9,5,0,0,68,..,..,..,..,..,..,..,0,0,0,0,0,0,0,214,93,27,20,3,3,350,28,18,4,0,0,0,54,0,0,0,0,0,0,0,15,9,0,0,0,4,31,40,35,4,4,0,4,79,17,9,13,8,0,10,53,2844,2984,1110,877,395,218,8426,2505,2668,1029,811,333,193,7531,113,28,8,9,5,0,171,4,5,6,0,0,0,15,114,35,17,9,5,0,185,159,28,8,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,159,30,8,0,0,0,200,10,8,0,0,0,0,18,6,3,0,0,0,0,12,9,0,0,0
10503,4893,7891,3289,3111,1676,912,21769,479,261,80,34,11,5,872,16,16,8,3,6,0,49,497,279,87,41,15,5,918,1102,358,69,34,14,4,1574,11,6,0,0,0,0,19,5,8,3,0,0,0,14,..,..,..,..,..,..,..,5,3,0,0,0,0,11,1125,373,71,37,9,4,1621,78,30,0,0,0,0,120,14,3,4,0,0,0,25,47,37,17,7,0,6,116,144,74,24,11,7,8,261,4,9,0,3,7,0,23,6656,8625,3470,3198,1706,931,24594,5029,7723,3389,2960,1608,838,21554,594,317,95,44,19,5,1073,36,23,5,0,0,0,66,628,341,97,50,19,5,1134,878,361,92,42,3,9,1376,9,7,0,0,0,0,18,16,0,0,0,0,0,17,..,..,..,..,..,..,..,0,0,0,0,0,0,0,899,374,92,42,3,9,1414,46,32,0,0,0,4,88,6,3,0,0,0,0,11,81,102,39,39
10601,5399,9286,4429,4433,2117,1004,26672,550,391,130,79,29,10,1183,66,56,22,9,3,0,157,621,445,146,87,26,10,1334,569,239,66,23,10,0,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,10,6,8,4,0,0,25,579,253,71,24,12,3,936,81,47,9,0,4,0,137,3,3,7,4,0,0,19,17,13,11,5,0,0,47,105,64,18,12,6,0,202,3,9,0,0,6,0,19,6705,10051,4672,4555,2164,1019,29158,5662,9546,4542,4543,2113,995,27404,876,489,184,76,22,4,1661,245,106,30,17,0,0,403,1116,601,212,94,31,4,2062,403,128,37,18,7,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,0,3,0,0,0,0,3,408,136,35,18,7,0,602,50,25,7,6,8,7,98,9,15,3,5,0,0,33,22,7,3,4
10602,3419,6826,3633,3880,1663,751,20173,592,421,108,53,20,6,1193,130,98,32,12,4,0,285,718,521,146,61,27,8,1482,698,301,91,29,11,5,1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,10,3,0,0,0,0,13,711,309,91,29,11,5,1158,58,15,3,4,0,0,78,0,0,0,0,0,0,0,36,28,6,5,0,0,73,96,42,11,5,0,0,159,7,0,0,0,0,0,3,4946,7696,3879,3979,1699,766,22970,3736,7809,4106,4360,1903,863,22772,929,644,185,87,24,13,1876,304,144,44,22,12,0,526,1234,787,231,107,29,13,2397,398,127,26,11,0,0,567,0,0,0,0,0,0,0,24,10,0,0,0,0,31,..,..,..,..,..,..,..,0,0,0,0,0,0,6,422,132,30,11,0,0,601,33,3,6,0,0,0,42,3,4,0,0,3,0,9,15,19,12,3
10603,4176,8084,3038,3136,1500,730,20660,719,582,150,78,38,13,1579,331,484,173,141,33,7,1175,1050,1068,319,225,74,25,2751,442,261,54,44,12,7,824,84,63,13,8,0,0,164,61,66,8,5,0,0,143,..,..,..,..,..,..,..,18,5,0,0,0,0,26,604,401,76,55,15,6,1161,305,152,13,9,0,6,482,4,9,0,3,0,0,13,20,9,9,6,0,0,45,335,169,18,11,0,3,537,5,11,3,0,0,0,18,6171,9729,3454,3425,1586,755,25123,4197,8268,3094,3180,1460,735,20932,1029,707,156,68,25,9,1993,472,672,253,137,61,16,1615,1498,1383,407,211,84,26,3607,281,127,31,10,4,3,452,104,84,15,5,0,0,205,160,142,18,12,0,0,327,..,..,..,..,..,..,..,12,0,0,3,0,0,17,551,348,71,25,4,7,1000,312,200,13,7,0,0,533,4,8,3,8,0,0,22,22,19,6,8
10604,2204,3505,1480,1479,787,295,9752,156,73,30,17,0,0,283,19,20,0,3,0,0,45,177,92,33,18,3,0,321,318,121,35,16,4,0,496,0,0,0,0,0,0,0,4,3,0,0,0,0,5,..,..,..,..,..,..,..,8,0,0,0,0,0,8,335,129,35,17,4,0,515,95,28,4,5,0,0,130,0,0,0,0,0,0,5,20,11,0,3,0,0,25,109,37,7,6,4,0,160,12,5,0,0,5,0,24,2843,3765,1553,1522,798,301,10776,2307,3517,1476,1456,715,289,9761,314,132,51,12,8,0,512,100,35,8,5,5,0,151,404,162,61,23,12,0,669,200,58,22,7,3,0,296,5,0,0,0,0,0,5,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,203,58,23,10,3,0,303,62,20,0,0,0,0,80,0,0,0,0,0,0,5,0,6,0,0
10701,4078,7389,3857,4156,1802,840,22127,528,388,120,89,29,9,1161,245,178,101,86,32,24,660,771,567,220,172,60,29,1826,786,329,102,48,16,13,1289,160,55,11,6,4,0,248,46,5,0,0,0,0,55,..,..,..,..,..,..,..,25,11,5,6,0,0,47,1021,404,123,60,25,13,1638,131,102,4,0,0,0,245,4,0,0,0,0,0,4,32,16,12,5,3,5,77,175,122,19,7,3,5,319,3,4,4,0,0,0,9,6044,8482,4223,4402,1892,884,25924,4247,7512,4002,4263,1783,1010,22822,802,461,106,54,16,3,1440,260,241,98,60,33,35,720,1067,695,197,118,48,37,2166,784,303,101,49,13,7,1258,188,44,23,11,10,0,277,32,9,0,0,0,0,39,..,..,..,..,..,..,..,16,10,0,0,0,0,31,1016,362,124,64,22,11,1606,20,20,3,3,0,0,46,5,0,0,0,0,0,3,12,18,9,15
10702,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,3737,8314,4366,4855,2194,998,24468,796,654,192,111,24,11,1780,494,538,189,114,39,12,1376,1289,1191,380,221,61,18,3154,766,393,112,55,13,5,1357,121,99,13,9,0,0,245,110,61,0,0,0,0,166,..,..,..,..,..,..,..,23,11,5,0,0,0,31,1024,559,125,63,16,4,1796,185,110,9,5,0,3,306,0,0,0,0,0,0,0,33,23,17,7,0,7,88,218,132,30,11,0,7,399,7,0,0,0,0,0,7,6277,10192,4898,5154,2276,1028,29822,3750,8517,4405,5003,2257,1044,24976,823,719,204,109,32,10,1889,792,876,354,214,45,20,2299,1611,1591,559,318,70,31,4188,686,413,114,56,12,5,1290,44,36,7,0,0,0,92,121,67,0,0,0,0,196,..,..,..,..,..,..,..,4,0,0,0,0,0,5,854,527,121,59,12,5,1580,207,109,10,5,4,0,336,3,0,0,0,0,0,3,22,35,4,8
10704,5052,9365,5087,5977,2519,980,28979,1211,923,291,149,52,14,2646,1242,1351,654,373,119,41,3785,2452,2269,955,524,170,59,6426,2339,1322,397,194,69,22,4334,1266,963,277,106,32,3,2647,1105,1221,378,138,24,5,2875,..,..,..,..,..,..,..,63,32,16,5,0,0,116,4775,3539,1066,444,123,30,9974,171,76,16,0,3,0,270,3,0,0,0,0,0,3,66,43,18,15,8,0,155,242,125,32,15,11,0,423,17,12,9,0,0,0,37,12538,15306,7146,6959,2820,1073,45842,4648,9054,4941,6166,2690,1057,28554,1200,830,283,169,69,20,2572,1623,1387,733,480,133,61,4412,2824,2217,1019,644,204,81,6986,1994,1426,474,255,88,40,4281,1230,994,326,120,27,5,2704,1364,1704,511,212,47,10,3848,..,..,..,..,..,..,..,11,3,3,0,0,0,20,4601,4133,1318,580,156,56,10850,129,56,13,7,5,0,213,0,0,0,0,0,0,0,68,49,26,31
10801,2089,3970,1176,1073,498,219,9033,689,525,82,37,9,0,1347,141,109,38,19,7,5,312,825,633,120,54,16,9,1661,360,222,55,12,4,0,654,115,97,16,7,0,0,241,169,119,14,9,0,0,316,..,..,..,..,..,..,..,11,5,0,0,0,0,23,660,440,85,30,11,0,1233,190,135,11,4,5,0,344,4,5,0,0,0,0,8,17,21,5,5,0,0,47,211,161,16,5,8,0,400,0,6,6,0,0,0,8,3800,5215,1400,1166,534,229,12340,2278,4164,1237,1033,446,217,9385,769,620,97,38,4,5,1530,90,102,17,16,8,0,229,855,720,117,51,10,4,1762,384,167,56,23,4,4,632,176,98,21,7,4,0,311,178,173,30,14,0,0,400,..,..,..,..,..,..,..,0,0,0,0,0,0,0,742,439,113,37,4,5,1344,159,86,16,10,0,0,276,0,3,0,0,0,0,11,24,22,6,3
10802,4125,6460,2195,1738,923,590,16035,353,244,61,58,23,17,750,61,40,7,4,3,3,122,407,280,72,58,33,22,876,563,224,53,12,7,3,861,42,15,4,0,0,0,68,18,22,4,0,0,0,45,..,..,..,..,..,..,..,8,6,0,0,0,0,14,632,266,60,17,7,3,985,173,64,4,5,0,5,255,12,8,3,0,0,0,32,28,19,4,7,0,0,62,211,96,17,17,0,8,346,0,3,0,0,0,0,9,5384,7101,2343,1833,965,620,18245,4229,6368,2247,1752,920,557,16074,390,168,34,12,9,0,611,58,31,10,5,0,0,109,450,196,46,20,10,0,719,480,210,52,14,13,6,774,40,32,4,4,0,0,83,25,9,0,0,0,0,38,..,..,..,..,..,..,..,4,3,0,0,0,0,8,552,255,57,17,15,4,898,240,141,7,3,0,0,400,12,9,4,3,0,0,20,25,22,10,6
10803,29,47,18,17,3,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,8,4,0,0,0,0,13,9,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,39,50,22,17,3,0,130,44,50,18,18,3,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,4347,9294,3135,3132,1445,635,21992,1194,965,190,80,21,5,2449,421,317,98,42,13,7,898,1607,1289,295,113,34,7,3345,968,457,115,29,5,4,1586,300,191,45,12,0,0,543,324,341,52,24,0,0,744,..,..,..,..,..,..,..,18,13,3,3,0,0,34,1602,1006,221,67,13,3,2911,338,230,15,8,5,3,602,5,0,0,0,0,0,8,105,68,13,0,6,0,190,442,302,30,13,8,3,796,10,7,0,0,0,0,24,8020,11891,3675,3325,1499,649,29070,4493,9461,3288,3228,1522,663,22650,1546,1145,234,83,23,15,3050,372,397,128,61,17,8,983,1924,1544,357,149,35,20,4027,1121,505,116,31,9,3,1778,296,189,30,13,3,0,536,467,424,60,19,5,0,972,..,..,..,..,..,..,..,0,0,0,0,0,0,0,1883,1114,204,61,16,8,3291,402,205,14,0,4,0,629,12,9,0,0,0,0,17,25,21,7,4
10805,3975,7333,2405,2117,1059,556,17442,503,346,59,25,5,0,946,44,84,25,8,6,0,155,547,427,84,29,8,3,1101,869,260,64,18,0,0,1213,20,4,0,0,0,0,28,0,0,0,0,0,0,0,..,..,..,..,..,..,..,14,0,0,0,0,0,19,907,270,67,15,0,0,1259,122,75,4,3,4,0,201,9,5,0,3,0,0,19,39,30,12,3,0,0,89,161,111,21,9,4,3,309,5,8,9,0,0,0,21,5591,8149,2577,2183,1074,565,20136,4280,7583,2487,2123,1053,549,18077,788,413,73,27,6,0,1312,80,93,30,12,3,0,218,870,505,100,34,13,3,1527,597,214,53,24,0,0,888,30,13,0,0,0,0,46,8,0,0,0,0,0,8,..,..,..,..,..,..,..,4,0,0,0,0,0,4,641,225,52,28,0,0,950,161,104,8,7,0,0,285,15,8,0,0,0,0,24,27,26,5,4
10901,3884,6581,2816,2787,1248,545,17861,562,322,82,25,6,0,993,33,36,24,6,6,0,104,596,362,100,30,10,0,1097,1834,787,205,79,17,6,2931,70,21,4,0,0,0,101,10,4,0,5,0,0,19,..,..,..,..,..,..,..,6,6,0,0,0,0,18,1923,822,215,83,17,6,3069,55,20,5,0,0,0,76,0,0,0,0,0,0,3,12,13,5,0,0,0,37,70,29,11,4,0,0,114,6,0,3,4,0,0,21,6481,7794,3145,2907,1280,553,22158,4512,7053,2866,2890,1277,541,19137,1812,778,239,100,27,13,2961,248,118,32,17,0,0,412,2062,890,267,114,29,12,3370,227,66,31,0,0,0,331,38,15,5,5,0,0,56,21,7,0,0,0,0,27,..,..,..,..,..,..,..,0,0,0,0,0,0,3,281,85,33,5,0,0,415,46,22,7,4,0,0,77,0,0,0,0,0,0,4,15,19,4,0
10902,1042,1648,616,545,292,155,4302,37,5,0,0,0,3,44,4,0,0,0,0,0,9,38,9,0,0,0,3,54,115,48,15,0,0,0,186,0,0,0,0,0,0,0,7,0,0,0,0,0,6,..,..,..,..,..,..,..,0,0,0,0,0,0,0,121,51,15,0,0,0,189,49,28,3,0,0,0,79,0,0,0,0,0,0,4,18,15,0,0,0,0,37,70,43,3,3,0,0,118,0,0,0,0,0,0,3,1272,1752,638,550,295,165,4668,1026,1541,567,494,308,124,4064,51,16,0,3,0,0,76,0,4,0,0,0,0,4,51,22,0,3,0,0,80,132,63,13,3,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,132,63,13,3,0,0,211,45,33,3,0,0,0,77,3,3,0,0,0,0,8,4,8,3,0
10903,3593,5913,1690,1721,874,392,14189,307,119,17,7,3,0,454,8,11,6,0,0,5,31,318,133,20,7,5,5,489,661,260,50,18,8,0,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,3,0,0,0,0,0,5,665,265,50,18,8,0,1000,140,70,3,7,0,0,222,4,4,0,0,0,0,9,24,29,9,7,9,5,77,165,109,17,13,10,5,309,3,17,4,9,4,0,33,4747,6430,1781,1761,888,402,16018,3886,5840,1735,1657,855,348,14321,331,161,15,11,3,0,520,6,3,4,3,0,0,18,335,162,16,11,3,0,534,587,237,42,17,5,3,886,3,0,0,0,0,0,3,0,0,0,0,0,0,0,..,..,..,..,..,..,..,4,0,0,0,0,0,4,586,237,42,17,5,3,891,146,94,4,9,3,0,256,7,4,0,0,0,0,6,31,39,8,14
11001,2603,4265,1654,1612,788,375,11305,270,140,38,18,6,0,469,42,14,3,3,5,0,63,308,158,46,21,8,4,537,598,283,82,44,13,3,1015,17,13,5,3,0,0,35,0,0,0,0,0,0,0,..,..,..,..,..,..,..,13,3,0,0,0,0,20,630,296,87,47,16,3,1074,51,17,4,0,3,0,78,0,0,0,0,0,0,5,14,13,6,5,5,0,41,68,32,11,8,4,0,119,7,0,0,0,0,0,16,3611,4754,1800,1682,824,380,13051,2852,4353,1632,1575,757,326,11487,422,220,74,57,14,3,784,84,34,6,12,0,0,141,502,256,85,65,16,5,932,356,129,30,17,8,4,543,28,3,8,6,0,0,44,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,3,0,0,0,0,3,380,135,34,27,8,7,590,30,14,3,0,0,0,47,0,0,4,0,0,0,13,6,11,4,3
11002,3544,5336,1815,1569,858,452,13578,146,42,11,3,5,0,210,23,3,0,0,0,0,28,165,46,11,3,5,0,236,467,119,29,14,3,0,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,8,0,0,0,0,0,12,479,116,29,15,3,0,651,86,39,7,3,4,4,138,22,5,4,0,0,0,40,13,13,5,4,0,3,39,129,55,19,7,3,6,216,9,8,0,0,0,0,21,4329,5564,1878,1596,873,460,14698,3762,5369,1690,1426,811,375,13432,168,58,9,9,4,0,255,15,12,5,0,0,0,24,181,69,15,9,4,0,279,402,96,32,16,5,0,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,402,96,32,16,5,0,546,71,43,10,4,3,3,127,11,8,0,0,0,0,20,13,16,4,3
