SA3_CODE_2021,C11_SH_0b_s_a_b_NPFH_2,C11_SH_0b_s_a_b_NPFH_3,C11_SH_0b_s_a_b_NPFH_4,C11_SH_0b_s_a_b_NPFH_5,C11_SH_0b_s_a_b_NPFH_6_mor,C11_SH_0b_s_a_b_Tot,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_Tot,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_Tot_Tot,C11_SDRTHT_0b_s_a_b_NPFH_2,C11_SDRTHT_0b_s_a_b_NPFH_3,C11_SDRTHT_0b_s_a_b_NPFH_4,C11_SDRTHT_0b_s_a_b_NPFH_5,C11_SDRTHT_0b_s_a_b_NPFH_6mor,C11_SDRTHT_0b_s_a_b_Tot,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_Tot,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_Tot_Tot,C11_F_a_0b_s_a_b_NPFH_2,C11_F_a_0b_s_a_b_NPFH_3,C11_F_a_0b_s_a_b_NPFH_4,C11_F_a_0b_s_a_b_NPFH_5,C11_F_a_0b_s_a_b_NPFH_6_mor,C11_F_a_0b_s_a_b_Tot,C11_F_a_1b_NPFH_2,C11_F_a_1b_NPFH_3,C11_F_a_1b_NPFH_4,C11_F_a_1b_NPFH_5,C11_F_a_1b_NPFH_6_mor,C11_F_a_1b_Tot,C11_F_a_2b_NPFH_2,C11_F_a_2b_NPFH_3,C11_F_a_2b_NPFH_4,C11_F_a_2b_NPFH_5,C11_F_a_2b_NPFH_6_mor,C11_F_a_2b_Tot,C11_F_a_3b_NPFH_2,C11_F_a_3b_NPFH_3,C11_F_a_3b_NPFH_4,C11_F_a_3b_NPFH_5,C11_F_a_3b_NPFH_6_mor,C11_F_a_3b_Tot,C11_F_a_4mb_NPFH_2,C11_F_a_4mb_NPFH_3,C11_F_a_4mb_NPFH_4,C11_F_a_4mb_NPFH_5,C11_F_a_4mb_NPFH_6_mor,C11_F_a_4mb_Tot,C11_F_a_NB_NS_NPFH_2,C11_F_a_NB_NS_NPFH_3,C11_F_a_NB_NS_NPFH_4,C11_F_a_NB_NS_NPFH_5,C11_F_a_NB_NS_NPFH_6_mor,C11_F_a_NB_NS_Tot,C11_F_a_Tot_NPFH_2,C11_F_a_Tot_NPFH_3,C11_F_a_Tot_NPFH_4,C11_F_a_Tot_NPFH_5,C11_F_a_Tot_NPFH_6_mor,C11_F_a_Tot_Tot,C11_OD_0b_s_a_b_NPFH_2,C11_OD_0b_s_a_b_NPFH_3,C11_OD_0b_s_a_b_NPFH_4,C11_OD_0b_s_a_b_NPFH_5,C11_OD_0b_s_a_b_NPFH_6_mor,C11_OD_0b_s_a_b_Tot,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_Tot,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_Tot_Tot,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_Tot,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_Tot_Tot,C16_SH_0b_s_a_b_NPFH_2,C16_SH_0b_s_a_b_NPFH_3,C16_SH_0b_s_a_b_NPFH_4,C16_SH_0b_s_a_b_NPFH_5,C16_SH_0b_s_a_b_NPFH_6_mor,C16_SH_0b_s_a_b_Tot,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3
50601,5,6,0,0,0,14,39,7,6,0,0,56,339,68,30,8,3,441,3046,1469,998,303,155,5969,2931,1861,2210,1146,699,8849,55,32,26,13,14,139,6413,3440,3272,1471,872,15470,0,0,0,0,0,0,31,0,0,0,0,29,78,15,5,0,0,92,228,99,61,19,3,411,28,23,23,12,11,99,4,0,0,0,0,11,369,141,93,32,15,644,0,0,0,0,0,0,6,0,0,0,0,6,102,27,9,0,0,141,186,95,40,12,4,340,4,7,4,4,3,16,9,3,0,0,0,12,302,130,57,17,9,513,0,0,0,0,0,5,4,0,0,0,0,6,10,0,0,0,0,14,0,0,0,0,0,6,4,0,0,0,0,5,0,0,0,0,0,0,23,5,3,4,0,29,0,0,0,0,0,0,7111,3713,3424,1518,895,16669,8,3,3,0,4,15,44,14,3,6,3,62,303,79,31,14,4,432,3352,1746
50602,7,3,0,0,0,14,44,6,6,0,0,61,817,257,104,23,11,1219,3075,1495,1056,320,123,6072,1141,787,982,492,267,3671,84,22,24,13,16,159,5161,2579,2175,851,425,11185,4,0,0,0,0,8,45,4,0,0,0,53,303,105,31,15,7,462,869,426,232,84,29,1643,100,67,63,26,13,273,24,6,7,4,9,43,1344,619,336,131,48,2476,0,0,0,0,0,6,258,54,8,0,0,325,514,147,61,10,3,740,398,170,102,23,13,702,37,25,39,9,9,109,20,7,5,0,0,31,1233,401,208,41,21,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,17,8,5,0,0,0,13,7749,3612,2724,1022,499,15598,0,3,0,0,0,6,39,10,7,5,3,65,716,222,105,22,11,1077,2914,1435
50603,9,5,8,4,0,24,33,7,6,3,0,48,427,105,50,16,8,597,3262,1593,1338,403,134,6726,3239,2389,3235,1589,766,11212,69,35,33,21,22,180,7034,4134,4673,2026,924,18787,4,3,4,0,0,11,21,5,0,0,0,21,266,72,30,6,6,381,662,341,256,99,31,1391,99,68,92,44,30,330,11,12,7,4,0,32,1062,499,388,151,69,2175,0,0,0,0,0,5,61,13,0,0,3,79,210,51,18,4,0,289,334,165,109,49,16,678,35,19,17,15,10,104,12,6,0,4,3,27,656,255,156,79,32,1175,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,5,0,0,3,8763,4887,5220,2260,1027,22150,0,0,3,0,0,10,44,9,9,3,0,65,414,99,66,17,7,602,2954,1581
50604,5,10,3,4,0,27,31,11,8,0,0,44,455,99,33,13,12,611,4584,2358,1703,549,267,9466,4471,3408,4383,2102,1321,15681,108,43,61,26,27,266,9650,5933,6186,2694,1633,26101,0,0,0,0,0,6,17,0,0,0,0,22,155,16,10,3,5,185,332,151,60,16,10,572,20,14,15,12,7,58,10,0,6,3,0,19,536,191,87,33,22,868,0,0,0,0,0,4,14,0,0,0,0,18,108,24,9,0,0,141,219,90,56,10,6,390,15,11,7,4,0,39,0,4,0,3,0,8,364,130,80,20,7,599,9,0,0,0,0,9,16,0,0,0,0,16,0,0,0,0,0,6,8,9,4,0,0,18,4,0,4,0,0,9,3,0,0,0,0,3,29,8,11,0,0,53,9,0,0,0,0,6,10584,6260,6365,2753,1658,27615,9,6,3,0,10,21,28,12,5,5,7,52,373,92,48,17,11,546,4205,2333
50605,6,0,4,0,0,8,35,7,0,0,0,40,360,66,31,7,3,466,2623,1046,871,196,60,4791,3066,1874,2254,1156,537,8884,67,20,15,6,0,118,6158,3021,3167,1364,600,14312,0,0,0,0,0,0,9,0,0,0,0,12,76,11,4,0,0,87,117,44,13,7,5,181,33,18,22,17,4,84,8,0,0,0,0,8,241,69,41,18,5,378,0,0,0,0,0,0,0,0,0,0,0,5,19,0,3,0,0,25,34,5,0,0,0,40,3,0,0,0,0,3,6,0,0,0,0,3,61,14,3,0,0,81,3,0,0,0,0,3,3,0,0,0,0,3,15,0,0,0,0,15,6,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,29,0,0,4,0,32,5,0,0,0,0,5,6496,3097,3212,1390,608,14804,9,0,0,0,0,14,33,7,0,3,0,47,370,63,31,5,0,473,2579,1071
50606,4,0,3,0,0,5,21,0,0,0,0,25,160,30,16,3,0,204,557,242,228,54,16,1096,1103,700,880,455,293,3433,21,3,6,0,0,33,1856,975,1132,515,314,4802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,9,3,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,4,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,4,0,13,0,0,0,0,0,3,1876,985,1138,518,318,4833,0,0,0,0,0,5,33,4,0,0,0,35,144,44,20,8,4,211,808,331
50607,3,0,0,0,0,3,19,0,0,0,0,18,440,117,53,10,0,622,1213,560,532,118,27,2450,873,600,989,461,149,3077,26,11,8,4,0,54,2583,1289,1581,598,184,6231,0,0,0,0,0,0,26,6,0,0,0,30,519,108,19,6,0,654,816,304,167,35,7,1326,111,55,50,18,11,236,15,0,0,0,0,19,1483,470,239,57,19,2258,0,0,0,0,0,0,149,16,3,0,0,161,603,135,46,7,3,789,318,97,44,13,3,486,12,9,12,5,0,38,6,3,4,0,0,14,1088,259,109,26,3,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5150,2022,1929,680,202,9978,0,0,0,0,0,0,24,0,0,0,0,24,321,69,39,11,5,432,1122,546
50701,11,0,0,5,0,12,32,3,4,0,3,48,370,77,19,12,5,475,3507,1667,1190,319,103,6781,4248,3109,4172,1774,730,14030,76,40,28,12,20,175,8246,4898,5410,2116,855,21517,0,0,0,0,0,0,20,0,0,0,0,27,232,54,17,9,4,319,485,202,111,31,15,845,90,58,70,36,8,261,13,9,0,0,0,18,837,326,198,72,26,1460,3,0,0,0,0,3,47,3,0,0,0,45,238,58,17,7,0,319,132,53,28,8,0,227,17,0,4,4,0,28,10,0,3,3,0,16,436,117,52,21,4,633,0,0,0,0,0,7,20,0,0,0,0,19,3,0,0,0,0,4,3,0,0,0,0,3,0,0,6,0,0,4,3,0,0,0,0,0,30,4,5,0,0,40,7,0,0,0,0,7,9552,5344,5664,2205,890,23661,4,7,6,0,0,13,50,14,6,4,0,70,305,89,38,14,9,454,3627,1662
50702,0,0,0,0,0,3,51,4,3,0,0,63,586,178,80,12,0,862,1549,753,695,157,25,3182,627,444,645,391,127,2234,32,7,4,0,0,55,2850,1389,1429,568,162,6402,0,0,0,0,0,0,36,0,5,0,0,41,405,88,23,4,3,526,390,181,91,14,6,681,38,32,28,15,4,113,8,5,0,0,0,14,886,303,148,33,13,1389,9,0,0,0,0,6,91,12,0,0,0,96,258,54,11,0,0,329,124,33,13,3,0,175,4,3,3,0,0,9,0,0,0,0,0,5,482,101,29,3,0,626,4,4,0,0,0,4,10,0,0,0,0,10,25,3,0,0,0,27,7,5,7,0,0,15,5,0,0,0,0,3,0,0,0,0,0,0,55,8,6,0,0,69,0,0,0,0,0,3,4276,1810,1612,604,179,8486,0,0,0,0,0,0,52,10,4,0,0,69,526,142,67,11,0,744,1475,808
50703,5,3,3,0,0,8,17,3,0,0,0,18,197,58,11,4,0,276,1316,691,416,137,66,2625,1238,867,1044,504,328,3989,37,22,14,16,3,93,2809,1639,1494,664,394,7003,0,0,0,0,0,0,8,0,0,0,0,8,32,7,0,0,0,33,45,19,20,5,3,82,33,32,47,19,15,145,0,0,0,0,0,8,114,59,63,27,16,279,0,0,0,0,0,0,0,0,0,0,0,0,85,26,10,4,0,121,18,7,3,0,0,22,0,0,0,0,0,0,0,3,0,0,0,6,103,34,8,4,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3030,1732,1571,694,419,7438,0,0,0,0,0,4,15,6,6,0,0,19,197,52,21,10,3,286,1607,851
50704,7,3,0,0,0,8,33,6,0,5,0,41,730,166,76,13,3,981,3992,1738,1544,312,54,7638,4504,3051,4363,1991,704,14620,65,20,18,8,3,116,9334,4977,5995,2328,765,23404,0,0,0,0,0,0,22,5,0,0,0,30,468,88,22,9,0,587,674,251,143,25,8,1104,126,70,101,36,16,345,13,0,0,0,0,16,1306,415,264,65,17,2073,0,3,0,0,0,3,51,0,0,0,0,55,379,63,22,6,0,468,235,102,57,16,3,410,13,6,12,4,4,38,7,6,0,0,0,13,689,180,90,21,6,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,6,0,10,11333,5579,6358,2415,786,26476,5,0,0,5,4,11,32,5,3,0,0,47,514,119,71,14,4,727,3394,1556
50705,9,3,3,7,0,23,39,8,6,0,0,49,387,76,30,11,8,512,3867,1510,1033,241,66,6719,5851,3916,5267,2397,1176,18610,126,37,30,24,6,227,10280,5540,6368,2686,1265,26132,0,0,0,0,0,0,21,0,0,0,0,17,205,34,6,6,0,243,323,80,45,14,0,462,35,17,27,15,7,99,8,0,0,0,0,14,589,129,79,30,4,831,0,0,0,0,0,0,24,0,0,0,0,22,210,35,9,7,0,257,220,66,21,10,0,312,16,6,4,0,0,26,5,0,0,0,0,6,470,107,33,18,4,634,7,0,0,0,0,13,38,0,0,0,0,43,52,4,0,0,0,58,3,4,4,0,0,13,4,0,0,0,0,7,5,0,0,0,0,5,114,10,4,0,3,131,0,3,0,0,0,4,11448,5790,6489,2732,1275,27733,9,4,5,6,0,22,51,10,9,3,0,80,498,98,37,12,4,648,4383,1791
50901,18,0,5,3,0,25,114,7,7,7,3,134,855,198,98,23,12,1185,3663,1284,1097,360,121,6527,2232,1116,1393,775,449,5966,59,23,15,13,14,126,6942,2628,2617,1180,593,13962,0,0,0,0,0,0,11,0,0,0,0,18,106,24,13,0,0,146,105,31,34,10,0,184,28,18,10,3,4,55,0,0,0,0,0,3,251,80,51,16,8,412,0,0,0,0,0,0,12,0,0,0,0,12,63,16,8,0,0,88,42,15,13,5,4,74,13,0,3,0,3,22,0,3,0,0,0,0,129,33,26,6,4,193,3,0,0,0,0,3,24,3,0,0,0,19,30,8,0,0,0,37,20,0,6,4,0,30,12,0,6,0,0,11,5,0,0,0,0,7,87,19,8,4,0,122,10,0,0,0,0,7,7414,2761,2705,1205,611,14697,11,0,0,0,0,11,117,8,13,0,6,146,935,203,95,30,9,1260,3715,1251
50902,8,0,3,5,4,19,105,4,10,0,3,121,974,186,102,18,10,1299,3491,1145,940,361,131,6065,2502,1062,1284,786,472,6106,74,16,16,7,7,125,7155,2412,2362,1184,628,13738,0,0,0,0,0,0,9,0,4,0,0,10,38,0,3,0,0,46,40,17,5,0,0,60,14,7,7,0,3,27,0,0,0,0,0,0,98,23,22,0,4,145,0,0,0,0,0,0,0,0,0,0,0,0,37,9,3,3,0,54,13,8,4,0,4,28,3,0,0,0,0,10,0,0,0,0,0,4,61,16,5,5,9,102,16,0,0,0,0,15,24,0,0,0,0,26,32,13,11,0,0,50,27,5,9,0,0,35,10,5,4,3,0,24,0,0,0,0,0,0,108,24,14,4,0,158,14,10,0,0,0,21,7443,2481,2403,1195,638,14164,21,0,0,0,0,22,102,17,9,4,0,133,960,178,85,33,17,1273,3441,1046
50903,10,0,0,0,0,12,36,3,5,0,0,38,353,66,31,11,4,471,1400,428,395,153,62,2436,894,386,457,298,139,2172,26,4,8,7,0,46,2716,895,893,464,208,5178,0,0,0,0,0,0,0,0,0,0,0,4,30,3,0,0,0,34,16,4,8,0,0,27,3,0,0,0,0,3,0,0,0,0,0,0,55,13,5,0,0,72,0,0,0,0,0,0,5,0,0,0,0,5,27,7,0,0,0,35,15,4,5,6,0,26,0,0,0,3,0,3,0,0,0,0,0,0,49,16,8,10,0,71,3,0,0,0,0,3,14,0,0,0,0,14,5,0,0,4,0,6,16,4,3,0,0,19,0,0,0,0,0,5,0,0,0,0,0,0,36,3,4,4,0,55,0,0,0,0,0,0,2854,922,912,476,213,5377,3,3,0,0,0,7,36,0,0,0,0,39,317,53,27,14,6,419,1309,404
51001,12,4,0,0,4,20,80,14,12,7,5,122,260,110,75,35,38,523,933,578,608,306,456,2875,420,281,434,280,341,1758,30,15,15,18,29,97,1728,1003,1150,642,873,5396,0,3,0,0,0,5,21,3,4,0,0,37,93,38,4,5,0,143,68,28,20,10,13,136,0,5,7,3,5,18,5,3,5,0,4,13,190,84,34,21,21,350,7,0,0,0,0,4,28,0,0,0,0,38,75,39,11,10,0,132,27,9,8,8,3,61,3,0,0,0,0,7,4,0,0,0,0,7,146,53,17,15,8,246,85,17,7,4,4,114,186,12,3,0,0,202,35,21,14,0,0,79,49,15,10,7,0,72,24,8,9,0,8,50,34,4,0,0,0,34,407,72,49,19,12,555,31,7,5,3,3,47,2501,1221,1266,698,914,6598,15,3,0,0,0,27,63,20,4,0,3,100,282,127,80,36,40,569,1031,628
51002,0,0,0,0,0,3,21,0,0,0,0,23,95,37,18,11,11,162,620,464,446,149,138,1814,245,183,319,280,168,1191,29,9,6,6,17,62,997,686,792,444,333,3257,0,0,0,0,0,0,21,4,0,0,0,20,76,23,10,3,4,112,79,53,30,3,8,176,13,9,31,18,12,90,0,0,0,0,0,3,190,89,72,31,27,404,0,0,0,0,0,0,13,3,0,0,0,15,74,14,0,0,0,87,35,19,15,5,0,76,3,0,3,0,0,10,0,0,0,0,0,6,126,35,18,3,7,192,13,4,9,0,0,26,42,9,4,0,0,52,6,9,0,0,0,20,10,4,0,0,0,22,6,3,7,4,0,20,27,8,3,0,0,41,108,35,23,6,4,178,11,4,0,0,0,25,1441,850,907,484,369,4054,4,0,0,0,0,5,43,11,8,0,4,68,168,33,19,5,11,241,675,422
51003,0,0,0,0,0,4,7,0,3,0,0,18,84,28,6,4,9,128,928,581,734,214,110,2563,361,318,629,370,204,1890,17,10,9,3,5,51,1405,936,1392,592,328,4656,0,0,0,0,0,4,23,0,0,0,0,20,118,33,9,7,4,172,98,76,34,15,10,233,11,3,11,0,8,31,8,4,6,0,0,12,255,117,60,20,12,472,0,0,0,0,0,0,17,4,0,0,0,22,46,14,0,0,0,63,18,4,3,0,0,27,5,6,0,0,0,9,0,0,0,0,0,0,77,27,6,4,6,119,35,4,4,0,0,48,110,8,7,0,0,131,9,11,9,0,3,31,26,0,0,0,0,36,12,0,0,0,0,12,19,0,0,0,0,22,212,26,27,5,7,277,14,6,3,3,0,24,1964,1109,1484,628,359,5548,5,3,0,0,0,8,23,4,5,0,0,39,120,46,13,0,0,184,1007,612
51101,0,0,0,0,0,0,26,7,0,0,0,32,170,37,20,0,0,232,891,331,311,120,31,1684,550,298,408,249,118,1623,10,5,8,0,0,20,1653,677,744,373,152,3599,0,0,0,0,0,0,6,0,0,0,0,6,38,0,0,0,0,37,44,15,12,0,0,73,31,16,19,5,0,66,0,0,0,0,0,0,115,33,29,8,5,190,0,0,0,0,0,0,0,0,0,0,0,0,25,7,0,0,0,34,26,9,4,0,0,36,0,0,3,0,0,4,0,0,0,0,0,0,56,11,12,7,0,85,3,0,0,0,0,3,19,5,0,0,0,21,14,10,5,0,0,28,5,0,3,0,0,8,0,0,0,3,0,10,5,0,0,0,0,3,46,17,8,3,0,71,0,0,0,0,0,3,1870,740,796,388,158,3948,0,0,0,0,0,0,29,3,0,0,0,34,146,35,21,4,0,204,870,318
51102,0,0,0,0,0,3,17,0,0,0,0,24,98,44,18,3,7,175,474,207,214,70,50,1021,192,115,130,88,49,575,10,5,11,3,0,32,799,374,373,173,111,1829,0,0,0,0,0,0,8,0,0,0,0,5,27,3,3,0,0,38,16,4,8,3,0,33,0,0,0,0,0,5,0,5,0,0,0,3,50,15,10,5,6,86,0,0,0,0,0,0,11,0,0,0,0,12,15,4,0,4,0,18,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,30,7,4,5,0,48,25,4,0,0,0,29,54,3,3,0,0,63,24,8,0,0,0,35,34,0,8,4,0,44,29,4,0,0,0,37,13,0,0,0,0,12,182,18,8,3,6,215,9,3,4,0,0,13,1072,411,405,184,119,2194,0,0,0,0,0,0,22,6,0,0,0,24,96,31,29,9,0,171,487,236
51103,0,3,3,0,0,15,52,7,3,0,0,68,283,81,35,21,13,433,1618,831,743,261,174,3624,922,713,1024,618,374,3648,49,22,25,18,12,127,2938,1655,1837,918,572,7914,4,0,0,0,0,3,21,5,0,0,0,27,76,39,10,3,6,137,151,92,49,21,16,332,8,7,7,10,9,46,9,0,4,0,0,11,265,146,78,30,29,554,0,0,0,0,0,0,27,0,0,0,0,32,82,31,13,4,0,133,79,40,28,11,4,162,9,5,3,7,0,25,4,0,6,0,0,12,205,82,51,22,5,363,16,0,4,0,0,23,52,3,0,0,0,61,15,9,0,3,0,23,19,3,5,0,6,27,9,0,0,0,0,13,4,3,0,0,0,10,122,20,7,8,3,150,16,5,3,0,0,27,3536,1902,1974,978,615,9008,0,4,0,0,0,6,33,8,3,0,0,44,243,75,31,20,14,386,1502,788
51104,11,0,0,0,0,18,72,14,4,4,0,91,592,140,60,18,6,813,2820,1179,977,335,181,5493,2049,1114,1460,799,445,5869,71,18,27,14,16,150,5618,2468,2530,1171,647,12433,0,0,0,0,0,0,15,5,0,0,0,15,126,22,18,4,0,176,85,42,28,4,6,159,12,8,10,4,0,31,5,0,7,3,3,16,233,71,51,19,15,388,0,0,0,0,0,0,13,3,0,0,0,14,107,24,9,4,0,143,86,22,11,8,6,125,6,3,3,3,0,15,3,0,0,0,0,8,213,61,25,12,5,307,16,3,0,0,0,17,78,5,0,0,0,85,35,9,0,0,0,51,28,6,0,4,0,37,13,4,0,3,0,24,3,4,0,0,0,8,180,31,3,7,0,224,11,3,0,0,0,18,6251,2626,2614,1209,672,13370,9,0,0,0,0,16,66,10,3,0,4,86,526,96,60,15,11,709,2748,995
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
