SA3_CODE_2021,C11_Chr_Tot_0_14,C11_Chr_Tot_15_24,C11_Chr_Tot_25_34,C11_Chr_Tot_35_44,C11_Chr_Tot_45_54,C11_Chr_Tot_55_64,C11_Chr_Tot_65_74,C11_Chr_Tot_75_84,C11_Chr_Tot_85ov,C11_Chr_Tot_Tot,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_Au_Ab_Tr_R_0_14,C11_OR_Au_Ab_Tr_R_15_24,C11_OR_Au_Ab_Tr_R_25_34,C11_OR_Au_Ab_Tr_R_35_44,C11_OR_Au_Ab_Tr_R_45_54,C11_OR_Au_Ab_Tr_R_55_64,C11_OR_Au_Ab_Tr_R_65_74,C11_OR_Au_Ab_Tr_R_75_84,C11_OR_A_Ab_Tr_Re_85ov,C11_OR_Au_Ab_Tr_Re_Tot,C11_OR_Sikhism_0_14,C11_OR_Sikhism_15_24,C11_OR_Sikhism_25_34,C11_OR_Sikhism_35_44,C11_OR_Sikhism_45_54,C11_OR_Sikhism_55_64,C11_OR_Sikhism_65_74,C11_OR_Sikhism_75_84,C11_OR_Sikhism_85ov,C11_OR_Sikhism_Tot,C11_OR_OR_0_14,C11_OR_OR_15_24,C11_OR_OR_25_34,C11_OR_OR_35_44,C11_OR_OR_45_54,C11_OR_OR_55_64,C11_OR_OR_65_74,C11_OR_OR_75_84,C11_OR_OR_85ov,C11_OR_OR_Tot,C11_OR_Tot_0_14,C11_OR_Tot_15_24,C11_OR_Tot_25_34,C11_OR_Tot_35_44,C11_OR_Tot_45_54,C11_OR_Tot_55_64,C11_OR_Tot_65_74,C11_OR_Tot_75_84,C11_OR_Tot_85ov,C11_OR_Tot_Tot,C11_SBOSB_No_RA_0_14,C11_SBOSB_No_RA_15_24,C11_SBOSB_No_RA_25_34,C11_SBOSB_No_RA_35_44,C11_SBOSB_No_RA_45_54,C11_SBOSB_No_RA_55_64,C11_SBOSB_No_RA_65_74,C11_SBOSB_No_RA_75_84,C11_SBOSB_No_RA_85ov,C11_SBOSB_No_RA_Tot,C11_Rel_aff_ns_0_14,C11_Rel_aff_ns_15_24,C11_Rel_aff_ns_25_34,C11_Rel_aff_ns_35_44,C11_Rel_aff_ns_45_54,C11_Rel_aff_ns_55_64,C11_Rel_aff_ns_65_74,C11_Rel_aff_ns_75_84,C11_Rel_aff_ns_85ov,C11_Rel_aff_NS_Tot,C11_Tot_0_14,C11_Tot_15_24,C11_Tot_25_34,C11_Tot_35_44,C11_Tot_45_54,C11_Tot_55_64,C11_Tot_65_74,C11_Tot_75_84,C11_Tot_85ov,C11_Tot_Tot,C16_Buddhism_0_14,C16_Buddhism_15_24,C16_Buddhism_25_34,C16_Buddhism_35_44,C16_Buddhism_45_54,C16_Buddhism_55_64,C16_Buddhism_65_74,C16_Buddhism_75_84,C16_Buddhism_85ov,C16_Buddhism_Tot,C16_Christ_Angl_0_14,C16_Christ_Angl_15_24,C16_Christ_Angl_25_34,C16_Christ_Angl_35_44,C16_Christ_Angl_45_54,C16_Christ_Angl_55_64,C16_Christ_Angl_65_74,C16_Christ_Angl_75_84,C16_Christ_Angl_85ov,C16_Christ_Angl_Tot,C16_C_Assyr_Apo_0_14,C16_C_Assyr_Apo_15_24,C16_C_Assyr_Apo_25_34,C16_C_Assyr_Apo_35_44,C16_C_Assyr_Apo_45_54,C16_C_Assyr_Apo_55_64,C16_C_Assyr_Apo_65_74,C16_C_Assyr_Apo_75_84,C16_C_Assyr_Apo_85ov,C16_C_Assyr_Apo_Tot,C16_C_Baptist_0_14,C16_C_Baptist_15_24,C16_C_Baptist_25_34,C16_C_Baptist_35_44,C16_C_Baptist_45_54,C16_C_Baptist_55_64,C16_C_Baptist_65_74,C16_C_Baptist_75_84,C16_C_Baptist_85ov,C16_C_Baptist_Tot,C16_Christ_Breth_0_14,C16_Christ_Breth_15_24,C16_Christ_Breth_25_34,C16_Christ_Breth_35_44,C16_Christ_Breth_45_54,C16_Christ_Breth_55_64,C16_Christ_Breth_65_74,C16_Christ_Breth_75_84,C16_Christ_Breth_85ov,C16_Christ_Breth_Tot,C16_Ch_Catholic_0_14,C16_Ch_Catholic_15_24,C16_Ch_Catholic_25_34,C16_Ch_Catholic_35_44,C16_Ch_Catholic_45_54,C16_Ch_Catholic_55_64,C16_Ch_Catholic_65_74,C16_Ch_Catholic_75_84,C16_Ch_Catholic_85ov,C16_C_Catholic_Tot,C16_C_Chur_Christ_0_14,C16_C_Chur_Christ_15_24,C16_C_Chur_Christ_25_34,C16_C_Chur_Christ_35_44,C16_C_Chur_Christ_45_54,C16_C_Chur_Christ_55_64,C16_C_Chur_Christ_65_74,C16_C_Chur_Christ_75_84,C16_C_Chur_Christ_85ov,C16_C_Chur_Christ_Tot,C16_C_East_Ortho_0_14,C16_C_East_Ortho_15_24,C16_C_East_Ortho_25_34,C16_C_East_Ortho_35_44,C16_C_East_Ortho_45_54,C16_C_East_Ortho_55_64,C16_C_East_Ortho_65_74,C16_C_East_Ortho_75_84,C16_C_East_Ortho_85ov,C16_C_East_Ortho_Tot,C16_C_Jeh_Wit_0_14,C16_C_Jeh_Wit_15_24,C16_C_Jeh_Wit_25_34,C16_C_Jeh_Wit_35_44,C16_C_Jeh_Wit_45_54,C16_C_Jeh_Wit_55_64,C16_C_Jeh_Wit_65_74,C16_C_Jeh_Wit_75_84,C16_C_Jeh_Wit_85ov,C16_C_Jeh_Wit_Tot
10304,8650,5072,4463,5322,5839,5217,3709,2469,896,41632,35,13,28,27,13,7,0,0,0,127,39,30,33,31,13,9,0,5,0,162,6,6,0,3,4,3,5,0,0,24,0,0,0,4,0,0,0,0,0,12,5,7,9,6,0,3,5,0,0,35,17,22,24,22,19,20,4,0,0,128,25,27,38,35,19,27,7,0,0,173,2320,1228,1216,1065,859,717,307,124,38,7879,1037,560,497,562,478,494,313,187,63,4188,12148,6995,6320,7087,7275,6516,4351,2788,994,54466,46,35,54,67,53,47,16,3,0,318,2222,1205,1175,1514,1768,1791,1573,994,407,12644,0,0,0,0,0,0,0,0,0,0,148,94,79,90,116,120,94,64,26,831,93,49,62,43,21,29,17,18,7,333,3844,2123,2019,2009,2218,1901,1522,910,316,16861,9,0,8,3,4,15,4,5,5,49,32,10,15,29,33,22,24,22,0,190,18,15,4,18,21,10,9,16,0,112
10401,5274,3389,2263,3802,5295,5916,4834,3004,1051,34831,5,6,16,6,6,6,3,0,0,31,9,4,5,7,9,6,3,0,0,44,5,0,6,6,4,3,0,0,0,23,4,0,8,0,0,4,0,0,0,16,7,0,3,6,0,4,0,0,0,28,19,14,18,38,34,34,7,0,0,160,24,14,31,46,35,39,11,4,0,198,2786,1275,1087,1134,1166,1111,546,239,82,9416,1000,556,463,546,543,537,365,231,109,4350,9143,5280,3901,5589,7145,7672,5774,3481,1249,49238,47,25,50,48,56,78,39,3,0,347,1443,1063,710,1163,1758,2353,2397,1428,635,12953,0,0,0,0,0,0,0,0,0,0,117,65,53,60,82,108,101,57,19,670,0,0,0,0,0,0,0,0,0,5,1599,1006,768,975,1429,1641,1495,854,312,10079,0,0,0,0,0,0,4,5,0,7,11,9,9,10,14,11,6,3,0,77,63,33,26,42,39,53,59,23,8,340
10402,8422,5178,3910,6043,8007,8109,6106,3854,1573,51204,41,12,48,30,14,15,4,6,0,175,59,30,31,39,27,14,5,0,0,204,10,3,8,10,14,10,0,7,0,68,9,6,9,7,4,0,0,0,0,45,192,158,213,128,107,77,23,36,4,939,80,44,62,85,83,59,22,9,4,441,285,202,279,220,199,136,51,40,10,1427,5178,3004,2378,2582,2690,2439,1180,497,179,20119,1511,942,704,839,975,903,605,438,257,7177,15638,9475,7470,9939,12122,11823,7998,4863,2024,81362,133,84,122,167,174,186,86,19,4,983,1961,1151,983,1556,2465,3030,2874,1827,778,16626,0,0,0,0,0,0,0,0,0,0,322,134,124,148,160,178,147,68,27,1313,0,0,0,0,3,0,0,0,0,8,3061,1753,1443,1790,2275,2367,1891,1103,362,16049,11,8,5,7,3,9,11,4,7,62,41,16,22,27,21,33,19,13,10,205,72,54,51,63,72,67,69,39,10,493
10501,4004,2116,2062,2490,2917,2565,1936,1050,288,19424,0,0,13,7,5,0,0,0,0,31,19,3,6,18,3,3,9,0,0,65,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,4,5,4,3,8,8,0,0,0,36,12,6,9,6,10,10,0,0,0,58,930,485,459,396,357,259,116,44,8,3056,715,295,280,317,330,300,201,111,32,2578,5688,2924,2840,3245,3645,3144,2264,1214,333,25295,7,4,15,18,20,8,5,0,0,77,967,538,629,608,921,978,743,413,163,5958,0,0,0,0,0,0,0,0,0,0,50,18,29,29,23,48,7,10,0,207,6,4,0,0,3,4,0,0,0,22,1732,795,917,786,985,840,686,392,135,7277,5,0,0,0,0,0,0,0,0,9,7,3,0,8,15,13,23,15,0,86,4,6,6,4,3,5,17,15,0,63
10502,1771,1237,1116,1451,2079,2181,1566,1138,365,12902,8,0,9,9,4,0,0,0,0,30,13,0,6,4,0,5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,11,9,3,6,7,15,3,0,0,50,12,9,10,13,7,15,3,0,0,62,1505,888,744,694,704,533,233,135,33,5470,561,337,316,303,313,255,229,193,106,2612,3880,2480,2222,2482,3133,3001,2031,1466,509,21201,12,9,16,17,14,17,11,0,0,92,321,187,227,268,363,487,395,205,115,2564,0,0,0,0,0,0,0,0,0,0,22,11,13,12,39,37,34,31,5,206,0,0,0,0,0,0,0,0,0,0,721,498,554,484,676,766,585,365,145,4796,0,0,0,0,4,13,6,4,0,34,9,3,5,3,14,4,7,8,5,58,0,0,3,0,5,8,8,4,4,31
10503,10840,6152,5204,6437,7519,6968,5296,3213,1179,52810,35,15,45,26,25,14,3,0,0,161,40,27,19,25,21,5,6,0,0,148,5,0,6,3,4,5,3,4,0,24,11,12,3,8,8,4,0,0,0,40,0,4,6,5,3,0,0,0,0,17,19,12,17,26,32,16,6,4,0,138,31,33,30,36,41,19,6,4,0,194,2531,1258,1213,980,813,668,303,156,55,7979,1180,843,716,720,730,567,415,275,94,5538,14706,8354,7255,8285,9198,8264,6051,3660,1330,67099,73,30,80,81,59,31,17,0,0,370,2759,1632,1541,1825,2439,2641,2262,1468,574,17139,0,0,0,0,0,0,0,0,0,3,214,103,120,130,135,180,141,72,21,1120,0,0,0,0,0,0,0,0,0,6,4643,2504,2184,2075,2500,2245,1677,1009,386,19229,9,6,0,6,9,8,11,0,0,47,28,17,26,29,17,25,29,20,3,196,26,20,11,18,20,33,33,11,4,174
10601,11438,7283,6582,8247,8736,8121,5103,2972,1139,59625,19,9,34,14,8,7,5,0,0,103,30,17,28,22,18,11,0,0,0,127,4,4,4,9,7,8,3,5,0,40,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,5,31,36,36,47,46,10,14,0,0,217,31,36,38,46,46,10,14,0,0,231,4429,2369,2159,1785,1555,1315,567,219,58,14444,1468,987,980,933,940,824,496,314,97,7038,17464,10757,9886,11141,11375,10341,6207,3511,1297,81987,93,52,91,100,83,63,29,0,0,510,4210,2662,2439,3098,3520,3558,2833,1388,568,24275,0,0,0,0,0,0,0,0,0,0,196,117,119,127,166,189,123,73,32,1146,31,30,27,14,20,4,4,3,3,136,4069,2507,2291,2322,2518,2199,1594,776,266,18547,0,0,5,0,10,8,4,7,0,30,27,11,32,15,16,27,20,4,3,158,30,19,29,29,34,35,45,20,9,249
10602,9919,6035,5780,6909,6929,5995,3903,2374,917,48767,42,9,66,40,14,7,4,3,0,180,38,31,29,25,18,13,0,0,0,162,5,6,0,4,4,0,0,0,4,23,0,3,0,0,0,0,0,0,0,3,18,9,22,7,5,3,0,0,0,70,23,33,41,43,41,16,3,3,0,193,41,43,62,51,49,19,0,3,0,267,3007,1770,1718,1412,1042,776,271,118,38,10154,968,645,586,631,546,453,260,194,76,4369,14053,8590,8283,9133,8668,7301,4450,2702,1034,64212,67,61,74,80,81,79,21,3,0,465,3101,1834,1977,2497,2473,2408,2079,1044,407,17830,0,0,0,0,0,0,0,0,0,0,308,152,190,190,194,159,110,51,17,1366,51,30,49,12,13,15,0,9,0,164,4838,2639,2425,2513,2597,2248,1518,830,321,19928,12,0,5,15,8,12,15,11,3,88,31,17,23,35,33,27,23,6,4,201,30,12,26,23,25,34,18,12,0,187
10603,8320,5009,4006,5926,6862,7211,6497,3464,1067,48364,16,10,24,15,10,0,0,0,0,91,17,8,16,12,14,5,0,0,0,79,9,0,0,3,4,9,7,4,0,35,5,3,4,9,7,5,0,0,0,27,3,3,4,3,0,0,0,0,0,16,14,16,48,39,30,37,16,3,0,202,22,17,55,44,40,44,20,3,0,249,3465,1968,1586,1620,1475,1290,787,322,103,12618,1086,690,537,610,710,713,606,443,298,5696,13000,7745,6273,8305,9192,9331,7941,4243,1473,67501,85,46,83,93,83,78,34,15,4,513,2429,1448,1153,1942,2531,2902,3242,1759,634,18046,0,0,0,0,0,0,0,0,0,5,278,135,133,186,190,211,223,136,30,1531,7,0,0,6,0,0,6,0,3,19,2734,1830,1333,1725,2054,2224,2137,1075,326,15442,0,5,4,3,6,19,19,9,5,65,38,26,31,40,44,57,52,27,0,313,25,16,30,24,40,28,26,22,5,211
10604,4488,2688,2661,3006,3297,2860,1886,1125,395,22412,10,5,11,6,3,0,0,0,0,39,21,6,21,12,7,0,0,0,0,61,0,0,0,3,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,9,7,7,15,12,9,6,0,0,0,51,7,9,20,12,9,6,0,0,0,55,1355,676,699,519,387,261,122,40,18,4069,610,373,406,407,322,284,179,120,43,2751,6506,3773,3866,3988,4052,3429,2197,1283,457,29547,20,13,30,28,26,16,9,3,0,145,1788,951,988,1207,1423,1402,1081,661,258,9762,0,0,0,0,0,0,0,0,0,0,75,21,37,45,52,41,27,11,0,310,0,0,0,0,0,0,0,0,0,0,1693,910,991,985,1070,862,651,323,113,7599,0,0,0,0,0,0,0,0,0,4,0,4,5,7,7,9,0,0,0,35,33,19,9,10,19,11,6,3,0,112
10701,9424,6215,5484,6901,7699,6746,5491,3922,1271,53150,33,21,34,29,24,18,7,3,0,176,486,237,289,218,142,106,78,12,0,1567,0,5,0,3,3,0,0,0,0,12,5,0,3,0,4,0,0,0,0,24,5,0,0,0,4,0,0,0,0,14,19,14,29,33,27,21,6,6,0,171,36,18,36,43,40,24,6,6,0,205,3081,1946,1667,1519,1421,928,495,232,88,11376,1056,642,586,571,602,546,415,290,111,4820,14206,9152,8176,9395,10047,8455,6526,4473,1478,71913,102,74,89,117,128,110,47,15,4,685,2150,1382,1230,1725,2052,2060,1833,1145,511,14079,0,0,0,0,0,0,0,0,0,0,116,48,58,77,71,93,70,47,23,596,24,21,20,11,8,5,0,6,0,96,3721,2439,2231,2395,2840,2700,2027,1627,627,20601,22,15,9,11,21,28,19,3,0,129,669,446,408,619,568,471,522,331,91,4123,54,12,37,40,36,43,41,31,14,303
10702,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,0,0,0,11,7,3,3,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,11362,7427,5840,8149,9268,8055,6009,3785,1305,61201,26,13,26,14,17,11,3,0,0,114,156,98,90,101,67,43,38,11,0,605,0,0,0,5,0,5,4,0,3,24,0,4,0,0,6,0,0,0,0,13,3,0,7,0,0,0,0,0,0,13,45,25,33,51,47,28,19,6,3,256,49,31,43,53,46,31,19,6,3,280,4203,2528,2113,2029,1911,1424,696,275,97,15274,1161,764,602,647,716,616,443,323,118,5395,17066,10940,8812,11126,12147,10262,7236,4408,1531,83526,103,72,96,153,119,107,41,9,0,699,2713,1793,1464,2234,2704,2999,2710,1513,639,18763,0,0,0,0,0,0,0,0,0,0,107,75,61,79,113,124,141,91,29,812,0,0,0,0,0,0,4,0,0,9,4753,3249,2555,2876,3457,3169,2336,1455,524,24367,14,10,4,5,10,23,12,4,0,84,507,287,262,401,360,324,273,120,41,2575,106,53,60,82,64,72,67,32,12,544
10704,13544,9727,8689,10374,11178,9866,7622,5611,2371,78975,112,81,205,115,63,48,45,6,0,670,606,378,651,368,192,111,97,31,0,2443,14,14,11,10,17,16,14,5,0,107,9,0,6,0,7,0,0,0,0,23,4,11,17,6,5,0,0,0,0,37,68,72,86,87,84,52,27,9,10,492,76,83,106,97,93,53,26,9,10,553,5350,5833,4565,3761,3185,2295,1020,477,181,26664,1536,1616,1364,1169,1170,888,569,546,221,9081,21474,18108,16038,16235,16189,13493,9479,6724,2786,120526,192,353,362,323,275,227,114,40,13,1897,2692,1937,1552,2460,2801,3012,2649,1736,954,19793,0,0,0,0,5,4,0,0,0,16,193,152,158,170,133,152,136,83,51,1226,48,39,21,22,22,7,9,7,0,186,5991,4281,3373,3908,4357,3754,2869,2031,918,31479,19,12,12,8,21,16,32,9,3,134,788,507,475,627,695,568,469,405,123,4653,81,40,47,76,66,60,49,38,19,474
10801,2857,1668,1209,2096,2940,3599,3763,2534,893,21559,4,0,4,4,7,3,0,0,0,19,15,3,8,8,12,4,5,0,0,49,0,0,0,0,0,4,8,0,0,15,4,5,4,0,5,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,15,13,0,21,16,18,7,0,0,85,20,16,8,24,18,20,7,0,0,110,1250,686,507,607,628,684,469,238,75,5151,491,272,211,243,303,369,327,272,238,2726,4666,2675,1961,3023,3975,4728,4583,3042,1208,29850,21,21,26,28,46,46,20,9,6,220,858,530,408,697,1073,1567,1955,1234,578,8906,0,0,0,0,0,0,0,0,0,3,70,27,29,42,54,85,79,84,37,507,0,0,0,0,0,0,0,0,0,0,936,607,414,635,876,936,1200,702,241,6552,7,0,3,0,3,9,14,3,7,52,0,9,5,7,21,6,21,16,0,80,33,12,15,24,22,34,22,11,4,180
10802,5248,2936,2144,3321,4836,5469,4499,2669,1117,32241,3,5,6,11,11,4,6,0,0,43,9,7,3,10,7,0,0,0,0,48,0,3,0,3,5,9,0,3,0,24,10,11,8,11,7,4,0,0,0,49,5,0,0,0,0,0,0,0,0,5,25,16,24,34,45,27,5,5,0,188,37,25,33,43,49,32,10,7,3,244,2528,1216,930,951,1288,1208,607,268,101,9088,914,582,523,573,660,660,436,277,127,4751,8799,4803,3688,4967,6951,7481,5573,3223,1345,46830,53,31,33,48,78,97,36,10,0,391,1173,756,574,928,1399,1939,2063,1193,552,10569,0,0,0,0,0,0,0,0,0,0,39,23,13,37,58,62,69,40,16,353,0,0,0,0,0,0,0,0,0,0,1854,1070,824,990,1313,1596,1446,726,249,10081,0,0,0,0,0,5,13,0,0,23,13,8,8,18,9,14,12,6,3,86,65,41,36,49,59,69,60,23,14,409
10803,42,10,21,27,41,33,29,19,12,234,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,19,13,15,6,8,5,0,99,0,3,3,0,3,4,4,4,0,22,55,21,53,46,67,53,41,21,12,366,0,0,0,0,0,0,0,0,0,0,11,0,6,13,12,12,15,9,9,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,9,10,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,8271,4609,3568,6094,7481,7852,7664,5147,1949,52628,15,6,29,20,16,7,4,0,0,96,23,10,13,16,13,9,3,0,0,95,11,5,0,8,6,19,9,7,0,62,7,0,3,3,0,3,0,0,0,17,3,3,0,4,0,0,4,0,0,20,12,25,25,35,39,34,12,5,6,194,24,30,31,41,45,38,12,5,6,230,3419,1882,1501,1647,1702,1518,966,540,173,13341,1106,669,480,580,739,746,605,513,322,5759,12949,7249,5690,8495,10100,10283,9283,6206,2452,72709,53,46,60,103,92,109,60,9,5,542,2002,1198,1005,1782,2688,3133,3889,2529,1100,19334,4,0,0,0,0,0,0,0,0,3,99,52,61,62,89,165,214,108,58,915,0,0,0,0,0,0,0,0,0,4,3697,2005,1397,1906,2417,2434,2342,1369,546,18106,0,0,0,6,11,10,12,4,5,56,37,14,16,24,28,42,25,11,9,204,68,27,31,37,43,45,59,32,9,345
10805,5788,3439,2540,4036,5400,6212,5305,3206,1122,37050,20,0,7,18,9,8,0,0,0,59,13,4,7,15,10,9,8,0,0,64,0,3,0,0,0,7,7,3,0,24,15,5,4,5,4,3,0,0,0,30,0,4,0,0,0,0,0,0,0,8,12,11,22,22,28,20,7,0,0,127,25,21,21,24,31,29,7,0,0,163,2639,1372,982,1053,1196,1115,717,278,92,9442,914,467,337,435,555,552,467,305,178,4211,9454,5340,3940,5638,7268,8004,6532,3794,1388,51361,56,42,47,58,66,87,52,6,0,416,2072,1237,922,1424,1985,2624,2946,1484,603,15303,0,0,0,0,0,0,0,0,0,0,283,114,111,121,158,215,165,88,32,1294,3,0,0,3,0,0,0,0,0,12,1537,946,781,963,1354,1529,1488,759,246,9603,12,5,5,3,9,21,19,21,9,106,10,12,7,8,21,14,27,12,3,116,49,34,25,47,44,65,42,27,12,346
10901,7411,4949,4023,5043,5843,5511,3889,2539,1092,40297,96,72,167,64,31,15,7,3,0,449,59,38,78,47,15,9,4,0,0,245,3,3,9,6,6,5,3,6,0,32,0,0,0,0,0,0,0,0,0,6,6,14,33,8,0,0,3,0,0,73,10,24,37,23,30,18,5,0,0,144,27,36,74,27,27,16,8,0,0,222,2675,2123,1780,1398,1308,976,418,187,77,10940,993,768,582,612,585,550,362,237,98,4794,11337,8049,6785,7290,7880,7136,4705,2981,1265,57438,79,68,85,112,99,60,36,8,5,552,1560,969,816,1157,1566,1738,1529,891,415,10641,0,0,0,0,0,0,0,0,0,0,128,76,69,78,76,74,72,47,15,633,20,12,33,13,5,9,11,0,3,115,3297,1951,1692,1727,2030,1928,1491,801,385,15298,0,4,0,0,9,11,10,5,0,40,42,34,23,42,53,38,41,43,17,334,32,12,34,28,21,24,25,11,14,194
10902,1545,873,681,1071,1501,1366,1022,567,194,8826,6,6,7,3,3,3,0,0,0,34,0,0,0,5,4,4,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,3,13,7,0,0,0,0,0,17,0,0,8,5,6,3,0,0,0,17,6,5,16,12,6,5,0,0,0,44,722,299,334,339,286,215,106,44,8,2355,219,190,122,114,141,133,108,70,7,1092,2501,1377,1173,1554,1956,1725,1241,679,210,12423,0,4,13,4,15,11,0,0,0,45,241,158,147,213,335,435,403,200,42,2167,0,0,0,0,0,0,0,0,0,0,13,3,6,10,3,12,4,5,0,70,0,0,0,0,0,0,0,0,0,0,742,397,323,379,479,426,315,191,49,3299,0,0,0,0,3,7,3,3,0,23,3,9,4,0,16,0,4,3,0,41,5,0,4,5,5,8,0,0,0,23
10903,4615,2608,2076,3190,4260,4817,4169,2610,886,29235,0,0,17,4,0,0,0,0,0,35,5,4,19,8,5,3,5,0,0,46,0,0,0,0,0,5,5,0,0,13,0,0,3,4,5,0,0,0,0,18,0,0,4,0,0,0,0,0,0,3,8,14,5,11,13,8,5,0,0,67,14,18,9,13,18,8,5,0,0,90,1998,1051,878,929,808,796,487,234,63,7248,721,425,291,411,435,496,431,312,132,3648,7376,4123,3319,4593,5553,6142,5103,3166,1088,40459,24,13,28,43,24,23,9,0,0,163,941,534,421,724,1056,1465,1544,948,393,8029,0,0,0,0,0,0,0,0,0,0,71,42,27,52,61,62,74,35,14,449,0,0,0,0,0,0,0,4,0,4,2096,1146,1001,1104,1355,1510,1415,816,270,10712,4,0,4,4,4,13,11,3,0,43,17,13,4,16,11,11,15,6,3,93,13,11,8,13,14,22,11,5,3,101
11001,4450,3757,2146,2837,3609,3346,2466,1487,577,24673,23,12,26,24,14,9,0,0,0,115,112,42,123,58,29,6,0,0,0,364,0,0,4,0,0,3,0,0,0,22,0,0,4,0,0,0,0,0,0,5,7,3,0,0,0,0,0,0,0,13,15,21,20,27,31,24,6,0,3,149,21,23,25,30,36,24,6,0,3,166,1592,1604,882,753,871,784,380,131,54,7049,746,567,382,387,355,341,227,127,60,3204,6991,6081,3641,4160,4955,4558,3101,1760,697,35945,53,52,66,72,41,40,17,6,0,352,1391,1091,714,935,1288,1375,1224,729,292,9035,0,0,0,0,0,0,0,0,0,0,64,54,29,35,61,60,38,30,8,377,36,43,15,14,19,8,6,8,0,139,1508,1232,787,796,1017,929,693,390,157,7506,11,8,9,8,10,4,7,0,0,57,17,10,9,15,14,12,7,4,0,92,23,16,11,17,35,37,22,18,3,178
11002,5122,2691,2313,3360,4146,4390,3773,2139,725,28654,4,4,9,4,4,4,0,0,0,27,5,5,9,10,0,4,0,0,0,32,4,0,4,3,5,5,3,0,3,19,4,6,5,5,0,0,0,0,0,18,0,0,5,0,4,0,0,0,0,10,12,5,17,24,19,12,7,4,0,103,15,10,19,24,23,12,7,4,0,121,1657,797,678,642,635,591,289,116,44,5465,707,363,352,343,432,400,346,214,135,3293,7536,3895,3396,4416,5277,5440,4429,2476,902,37758,24,15,29,26,20,35,10,3,0,166,1616,962,827,1110,1512,1837,1811,1143,423,11241,0,0,0,0,0,0,0,0,0,0,57,23,19,38,38,60,59,9,8,320,0,0,0,0,0,0,0,0,0,0,1658,898,673,840,1057,1077,1002,578,145,7925,4,5,5,3,6,10,10,0,0,36,6,3,3,0,6,0,11,7,0,34,14,9,13,18,26,32,41,19,9,178
