SA3_CODE_2021,C11_CF_1F1NW_800_1249,C11_CF_1F1NW_1250_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000more,C11_CF_1F1NW_Ns,C11_CF_1F1NW_Tot,C11_CF_1P1NW_Neg_ni_inc,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_399,C11_CF_1P1NW_400_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_1249,C11_CF_1P1NW_1250_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000more,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_Neg_ni_inc,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_399,C11_CF_1A1NW_400_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_1249,C11_CF_1A1NW_1250_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000more,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_Neg_ni_inc,C11_CF_BA_1_149,C11_CF_BA_150_399,C11_CF_BA_400_649,C11_CF_BA_650_799,C11_CF_BA_800_1249,C11_CF_BA_1250_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000more,C11_CF_BA_Ns,C11_fc_BA_Tot,C11_CF_BNW_Neg_ni_inc,C11_CF_BNW_1_149,C11_CF_BNW_150_399,C11_CF_BNW_400_649,C11_CF_BNW_650_799,C11_CF_BNW_800_1249,C11_CF_BNW_1250_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000more,C11_CF_BNW_Ns,C11_CF_BNW_Tot,C11_CF_LFns_Neg_ni_inc,C11_CF_LFns_1_149,C11_CF_LFns_150_399,C11_CF_LFns_400_649,C11_CF_LFns_650_799,C11_CF_LFns_800_1249,C11_CF_LFns_1250_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_3999,C11_CF_LFns_4000more,C11_CF_LFns_Ns,C11_CF_LFns_Tot,C11_CF_Tot_Neg_ni_inc,C11_CF_Tot_1_149,C11_CF_Tot_150_399,C11_CF_Tot_400_649,C11_CF_Tot_650_799,C11_CF_Tot_800_1249,C11_CF_Tot_1250_1999,C11_CF_Tot_2000_2499,C11_CF_Tot_2500_2999,C11_CF_Tot_3000_3999,C11_CF_Tot_4000more,C11_CF_TotFI_Ns,C11_CF_Tot_Tot,C11_1PF_F_Neg_ni_inc,C11_1PF_F_1_149,C11_1PF_F_150_399,C11_1PF_F_400_649,C11_1PF_F_650_799,C11_1PF_F_800_1249,C11_1PF_F_1250_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_3999,C11_1PF_F_4000more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_Neg_ni_inc,C11_1PF_P_1_149,C11_1PF_P_150_399,C11_1PF_P_400_649,C11_1PF_P_650_799,C11_1PF_P_800_1249,C11_1PF_P_1250_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_3999,C11_1PF_P_4000more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_Neg_ni_inc,C11_1PF_A_1_149,C11_1PF_A_150_399,C11_1PF_A_400_649,C11_1PF_A_650_799,C11_1PF_A_800_1249,C11_1PF_A_1250_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_3999,C11_1PF_A_4000more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_Neg_ni_inc,C11_1PF_U_1_149,C11_1PF_U_150_399,C11_1PF_U_400_649,C11_1PF_U_650_799,C11_1PF_U_800_1249,C11_1PF_U_1250_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_3999,C11_1PF_U_4000more,C11_1PF_U_Ns,C11_1PF_U_Tot,C11_1PF_N_lf_Fi_Neg_ni_inc,C11_1PF_N_lf_Fi_1_149,C11_1PF_N_lf_Fi_150_399,C11_1PF_N_lf_Fi_400_649,C11_1PF_N_lf_Fi_650_799,C11_1PF_N_lf_Fi_800_1249,C11_1PF_N_lf_Fi_1250_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_3999,C11_1PF_N_lf_Fi_4000more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_lf_Tot,C11_1PF_LFns_Neg_ni_inc,C11_1PF_LFns_1_149,C11_1PF_LFns_150_399,C11_1PF_LFns_400_649,C11_1PF_LFns_650_799,C11_1PF_LFns_800_1249,C11_1PF_LFns_1250_1999,C11_1PF_LFns_2000_2499,C11_1PF_LFns_2500_2999,C11_1PF_LFns_3000_3999,C11_1PF_LFns_4000more,C11_1PF_LFns_Ns,C11_1PF_LF_NS_Tot,C11_1PF_TotFI_Neg_ni_inc,C11_1PF_TotFI_1_149,C11_1PF_TotFI_150_399,C11_1PF_TotFI_400_649,C11_1PF_TotFI_650_799,C11_1PF_TotFI_800_1249,C11_1PF_TotFI_1250_1999,C11_1PF_TotFI_2000_2499,C11_1PF_TotFI_2500_2999,C11_1PF_TotFI_3000_3999,C11_1PF_TotFI_4000more,C11_1PF_TotFI_Ns,C11_1PF_TotFI_Tot,C11_TotFI_Neg_ni_inc,C11_TotFI_1_149,C11_TotFI_150_399,C11_TotFI_400_649,C11_TotFI_650_799,C11_TotFI_800_1249,C11_TotFI_1250_1999,C11_TotFI_2000_2499,C11_TotFI_2500_2999,C11_TotFI_3000_3999,C11_TotFI_4000more,C11_TotFI_Ns,C11_Tot_Tot,C16_CFNC_BF_Neg_ni_inc,C16_CFNC_BF_1_149,C16_CFNC_BF_150_399,C16_CFNC_BF_400_649,C16_CFNC_BF_650_799,C16_CFNC_BF_800_1249,C16_CFNC_BF_1250_1999,C16_CFNC_BF_2000_2499,C16_CFNC_BF_2500_2999,C16_CFNC_BF_3000_3999
50601,405,626,132,341,97,36,116,1852,0,0,5,34,35,88,94,20,25,11,4,39,342,0,0,3,6,19,34,55,8,27,9,6,14,182,0,0,0,0,3,3,23,17,14,18,3,16,96,9,4,33,62,64,112,84,19,14,7,4,59,459,0,0,3,0,0,11,8,0,4,0,0,652,693,27,15,58,124,213,918,1851,934,909,836,334,1250,7472,9,5,3,32,71,228,259,68,57,15,6,91,845,0,3,60,161,150,136,81,15,18,0,4,60,694,3,0,6,14,11,21,28,3,5,0,0,16,103,8,7,36,61,18,15,14,0,0,0,0,21,185,29,21,217,291,141,195,96,29,12,7,0,128,1179,0,0,4,0,5,0,4,0,0,0,0,45,57,53,43,330,563,392,605,483,114,91,25,10,357,3070,120,69,515,1534,1085,2491,3614,1878,1485,1313,472,2220,16800,0,0,0,0,0,24,287,479,383,370
50602,249,438,83,383,74,33,66,1425,0,4,16,43,23,64,59,17,26,6,4,27,282,0,0,5,3,5,26,30,3,21,5,0,9,106,0,0,0,3,3,5,8,8,10,10,3,8,60,27,6,40,70,44,106,94,27,13,13,10,45,491,0,0,0,0,3,7,0,0,3,0,0,469,486,46,16,71,165,166,645,1274,717,880,736,342,822,5879,3,4,8,20,52,183,218,71,88,26,6,88,770,0,6,31,121,97,96,82,5,6,3,0,52,506,0,0,0,12,12,16,12,14,4,3,0,14,87,5,0,30,32,5,14,10,5,0,0,0,14,116,21,23,163,222,118,173,93,19,16,9,5,121,976,5,0,8,0,3,4,0,0,0,0,0,45,65,39,32,241,406,283,484,418,108,118,45,10,346,2521,175,58,477,1313,862,1976,2856,1653,1632,1620,750,1865,15239,0,0,0,4,4,37,287,465,439,555
50603,386,735,136,663,169,83,135,2449,5,10,33,55,51,129,101,26,51,24,10,44,532,0,0,3,0,16,27,34,10,34,15,7,31,180,0,0,0,0,0,3,17,25,12,34,9,15,127,46,15,51,100,50,159,158,52,30,26,13,74,766,0,0,4,6,3,6,6,0,0,0,0,902,929,69,35,111,223,250,1015,2205,1266,1585,1536,774,1647,10720,4,0,8,30,80,253,298,113,124,49,13,149,1125,0,14,48,129,99,170,116,28,24,9,0,70,706,0,9,4,3,9,17,18,8,5,7,0,14,84,13,9,29,26,10,8,9,3,0,3,0,8,118,50,36,168,186,124,192,125,41,23,3,7,126,1079,0,0,0,0,4,7,0,0,0,0,0,31,37,67,57,261,372,321,648,568,197,172,69,22,398,3153,274,108,624,1603,1243,2985,4220,2410,2392,2296,1051,2747,21959,0,0,0,0,0,26,226,364,302,364
50604,695,1148,235,575,133,42,189,3266,5,11,20,68,59,145,153,36,39,14,4,73,619,0,3,7,10,16,53,74,16,38,11,3,42,279,0,0,0,0,0,10,43,36,20,27,9,42,190,29,10,69,152,99,208,197,67,39,25,8,138,1038,0,0,0,5,0,10,13,0,0,0,0,1145,1178,69,40,132,318,369,1592,3436,1907,1652,1406,503,2181,13605,6,0,12,43,117,377,419,150,81,67,11,157,1444,0,12,86,226,179,249,147,31,18,7,6,85,1051,4,0,8,28,19,36,34,10,9,3,0,17,161,17,12,64,65,27,23,6,5,4,0,0,28,254,53,40,276,348,215,301,173,30,21,10,3,217,1691,6,6,6,6,0,4,4,0,0,0,0,58,86,84,64,459,714,554,987,782,228,129,95,25,568,4688,277,131,822,2353,1675,4045,6162,3376,2435,2165,699,3713,27846,5,0,0,3,8,40,378,610,414,386
50605,208,464,75,376,101,51,110,1429,0,0,8,17,13,44,66,32,22,15,9,28,250,0,0,0,0,0,22,38,9,23,5,0,24,131,0,0,0,0,0,3,12,17,11,13,8,18,80,10,0,4,24,24,72,64,26,9,9,6,39,301,0,0,0,0,0,0,7,3,0,0,0,666,684,19,17,26,53,93,551,1443,920,1025,955,466,1234,6810,4,0,3,17,48,196,249,91,77,36,7,100,827,0,0,33,80,88,118,63,10,11,4,0,39,458,0,0,5,5,6,16,12,3,8,4,0,4,72,5,0,23,22,4,8,3,0,0,0,0,7,85,12,17,99,134,69,98,70,13,15,6,0,73,615,0,0,0,0,0,6,0,0,0,0,0,24,26,21,23,165,259,222,435,393,127,105,58,16,257,2089,103,49,345,1060,784,1974,2919,1763,1635,1523,655,2096,14921,0,0,0,0,6,28,165,289,262,281
50606,67,220,41,125,36,10,56,575,0,0,0,5,5,24,23,11,15,6,0,7,95,0,0,0,0,6,10,19,3,18,5,0,13,75,0,0,0,0,5,4,6,6,0,9,3,0,39,10,0,9,14,3,21,18,0,5,3,5,16,101,0,0,0,0,4,3,0,0,0,0,0,282,287,10,0,11,36,39,206,618,320,335,297,118,533,2515,5,4,0,11,10,40,56,12,10,14,3,24,187,0,0,16,35,19,32,18,4,4,0,0,9,135,0,0,0,4,0,5,4,0,0,0,0,6,16,0,0,6,12,0,0,0,0,0,0,0,0,26,3,11,42,43,27,23,18,6,3,3,0,15,197,0,0,0,0,0,0,0,0,0,0,0,4,4,9,8,64,96,57,104,100,18,18,16,3,63,564,43,14,135,362,230,552,1039,590,517,453,170,813,4923,0,0,0,0,0,16,123,195,140,139
50607,72,164,40,373,115,70,32,892,0,0,5,13,10,27,19,11,28,12,9,12,147,0,0,0,3,5,6,13,3,8,0,7,11,51,0,0,0,0,0,0,3,3,6,4,13,9,46,5,3,7,25,12,34,35,14,25,12,6,18,211,0,0,0,0,0,0,0,0,4,0,0,348,351,22,5,18,48,63,215,413,316,770,800,607,610,3885,3,0,0,9,19,55,126,36,72,28,8,54,409,0,6,14,48,51,78,46,9,18,3,0,25,305,0,0,3,6,0,10,10,0,5,4,4,7,42,4,4,8,19,3,8,4,0,0,0,0,0,52,38,13,74,72,35,78,62,17,14,12,3,54,462,0,0,0,0,0,0,0,0,0,0,0,15,14,42,20,107,151,113,229,246,63,105,46,12,148,1290,107,36,189,474,391,955,1416,917,1372,1521,1052,1198,9627,0,0,0,0,0,10,91,203,201,284
50701,403,866,164,642,147,68,157,2576,4,0,8,36,29,97,92,31,45,21,6,39,406,0,0,3,6,6,38,47,15,40,18,3,28,206,3,0,0,0,0,8,37,24,31,28,12,32,188,15,3,15,68,66,122,127,33,34,12,6,104,618,0,0,0,0,0,10,14,4,0,6,0,1077,1106,47,13,51,156,214,1004,2640,1582,1741,1548,643,1961,11610,6,0,10,27,68,291,336,95,92,37,8,152,1135,4,15,79,186,168,227,119,25,15,7,3,84,944,0,0,9,19,14,30,34,8,8,3,0,21,146,9,4,47,33,11,18,15,0,0,0,0,22,163,35,26,197,266,126,203,120,35,22,17,4,128,1178,0,0,9,8,5,0,4,0,0,0,0,45,71,55,51,352,536,392,771,627,172,139,64,17,452,3627,207,83,596,1758,1142,2811,4769,2938,2632,2527,956,3300,23717,0,3,0,0,7,32,278,577,554,681
50702,56,125,40,259,71,29,32,635,0,0,7,14,16,22,23,16,7,12,9,20,141,0,0,0,0,4,4,9,0,12,0,3,4,36,0,0,0,0,0,0,5,3,9,12,4,7,47,3,7,6,21,17,46,43,12,10,10,3,29,219,0,0,0,0,0,0,3,0,0,0,0,301,304,11,9,17,57,57,214,478,362,586,640,366,564,3357,0,4,7,6,18,65,122,29,51,20,0,66,392,0,9,17,64,71,85,62,15,14,0,0,44,381,0,0,3,5,5,10,9,0,0,0,0,8,44,5,0,14,20,9,3,8,0,0,0,0,7,57,19,8,98,82,51,81,54,20,12,12,0,64,495,0,0,0,0,0,0,0,0,0,0,0,8,12,24,21,137,180,149,250,245,61,79,32,3,189,1380,61,42,248,648,425,919,1256,791,1006,1187,658,1171,8414,0,0,0,0,4,0,69,137,141,257
50703,214,320,47,131,20,11,55,847,0,0,4,12,23,37,35,6,11,3,0,15,145,0,0,0,0,5,26,35,3,7,3,0,11,96,0,0,0,0,0,3,10,6,5,3,3,3,39,8,0,16,47,29,52,42,7,8,4,0,37,254,0,0,0,0,0,0,9,0,0,0,0,359,369,19,4,23,68,99,468,917,436,372,270,80,639,3395,4,0,0,20,39,110,120,31,25,8,0,47,399,0,0,29,70,65,58,30,5,3,0,0,22,285,0,0,3,11,7,8,9,0,0,0,0,4,38,5,3,20,30,14,4,8,0,0,0,0,7,87,12,13,116,168,86,93,47,6,7,5,0,67,625,0,0,0,0,0,4,0,0,0,0,0,31,39,25,16,171,288,204,280,217,39,38,15,3,179,1474,66,28,241,748,493,1128,1691,830,581,453,122,1120,7500,0,0,0,0,0,17,158,275,192,162
50704,207,571,131,1043,286,156,185,2658,7,4,17,29,35,90,106,32,49,56,26,48,488,3,0,4,6,3,17,38,10,62,17,15,20,187,0,0,0,4,0,3,7,17,17,25,24,28,131,20,7,25,52,43,119,156,61,51,52,23,101,701,0,0,0,0,0,10,10,8,6,0,4,1176,1209,54,18,61,124,154,684,1788,1277,2322,2524,1638,2172,12818,0,0,10,28,57,202,350,87,179,83,19,153,1178,0,8,33,120,134,211,150,35,26,14,7,95,833,0,0,4,13,6,16,19,5,9,4,4,12,81,9,10,30,23,18,18,4,3,5,0,0,10,123,60,35,118,184,102,224,162,41,46,28,8,113,1117,0,0,4,0,0,0,0,0,0,0,0,26,45,73,51,202,368,317,668,685,175,270,129,34,405,3370,254,83,472,1537,1193,2933,4082,2493,3544,3852,2366,3492,26309,0,0,0,3,0,19,146,295,336,541
50705,488,1253,213,749,172,64,181,3224,0,0,14,37,27,135,148,42,43,20,8,37,505,0,3,3,12,8,43,90,18,86,21,9,38,323,0,0,0,0,0,11,33,28,23,33,4,25,154,16,0,23,81,64,154,131,25,31,21,11,75,625,0,0,0,0,0,10,13,0,3,0,0,1728,1755,41,21,62,159,183,1152,3082,1686,1972,1718,630,2611,13318,3,5,14,46,140,334,425,78,95,38,14,153,1340,5,9,88,220,201,228,115,21,9,18,0,71,988,0,0,9,11,14,36,32,10,6,3,0,32,147,14,14,68,95,20,19,12,0,0,0,0,18,270,51,31,264,438,206,232,102,25,12,7,4,161,1538,0,0,3,3,0,4,0,3,0,0,0,46,58,70,61,441,812,588,860,680,138,127,66,18,477,4339,233,94,749,2488,1636,3475,5608,2935,2952,2582,849,4405,28008,3,0,0,0,3,33,336,588,493,589
50901,305,416,61,104,25,15,84,1135,0,0,7,42,40,118,72,9,11,4,5,39,351,3,0,4,7,23,36,37,6,9,3,0,15,143,0,0,0,6,0,22,37,17,9,12,5,28,130,11,0,26,79,61,102,55,11,9,3,0,53,405,0,0,0,0,4,3,0,0,0,3,0,528,537,47,11,91,233,249,1017,1607,680,413,391,154,1054,5950,9,4,13,24,59,162,116,28,21,6,0,61,492,7,6,55,141,100,126,45,3,7,0,0,67,559,0,0,8,12,10,14,9,4,0,0,0,14,79,0,3,40,33,16,12,0,3,0,0,0,15,121,21,13,172,243,137,102,55,0,8,0,0,88,835,0,0,0,5,0,3,0,0,0,0,0,28,37,36,24,293,457,322,419,224,34,36,7,4,268,2119,207,52,608,1775,1158,2764,3146,1308,724,682,262,2005,14702,9,3,3,19,15,74,313,291,191,193
50902,273,378,61,159,57,16,129,1202,4,0,18,24,21,61,40,14,13,6,0,27,217,0,0,4,4,7,23,33,10,12,9,0,19,120,0,0,0,0,0,6,22,7,6,11,0,9,59,3,3,15,70,47,76,56,12,6,4,3,63,358,0,0,0,0,3,8,5,0,0,0,0,631,650,37,15,89,193,234,801,1334,561,499,383,138,1290,5582,0,4,13,20,44,106,109,29,23,8,4,71,422,0,5,49,112,85,78,29,5,5,4,0,37,406,3,0,7,4,5,4,8,0,3,7,0,10,51,0,5,28,23,4,7,0,0,0,0,0,19,91,26,15,138,172,102,107,39,3,8,0,0,82,705,0,0,0,3,0,8,0,0,0,0,0,29,39,35,34,236,340,244,305,179,35,38,15,5,250,1716,226,70,589,1710,1066,2244,2811,1229,903,698,278,2411,14235,12,10,0,24,18,70,275,289,226,226
50903,116,136,19,59,11,9,37,461,0,0,0,15,15,18,8,6,0,0,0,11,76,0,0,0,3,5,6,9,0,3,0,0,9,43,0,0,0,0,0,3,5,4,0,0,0,4,29,0,0,13,47,16,32,10,4,0,0,0,16,139,0,0,0,0,0,0,0,0,0,0,0,156,154,24,8,41,134,125,380,508,190,161,123,61,423,2175,0,5,11,8,20,49,32,11,3,5,0,35,178,0,0,19,28,25,22,8,0,0,0,0,16,116,0,0,4,6,0,0,0,0,0,0,0,0,20,0,5,19,5,8,3,0,0,0,0,0,4,50,4,7,55,67,38,29,11,7,0,0,0,26,246,0,0,0,6,0,0,0,0,0,0,0,17,21,7,14,107,117,91,108,56,15,8,5,0,98,623,110,28,258,589,434,911,1087,449,294,261,118,827,5369,5,0,3,11,9,57,117,119,80,91
51001,93,112,22,62,22,3,20,385,0,0,8,52,19,43,28,8,7,5,4,14,177,0,3,0,4,0,16,11,5,10,0,0,16,76,0,0,0,0,3,0,4,3,9,3,0,6,36,5,5,53,123,56,90,43,3,0,4,0,41,422,0,0,0,4,3,7,6,0,0,0,0,329,351,11,10,87,247,134,358,519,311,280,282,113,571,2920,0,0,15,27,33,100,116,28,32,13,8,46,411,0,4,46,35,36,39,29,5,0,0,0,19,214,0,0,5,10,7,11,8,0,4,0,0,19,63,3,5,29,10,4,11,4,0,0,0,0,6,82,18,24,233,164,84,95,54,7,0,5,6,96,779,0,0,6,6,0,0,0,0,0,0,0,47,66,27,33,339,249,163,260,215,38,39,22,11,231,1619,74,48,494,652,372,842,1137,748,560,652,246,1127,6951,0,0,0,0,0,31,121,216,178,235
51002,21,81,26,282,44,29,29,527,0,0,4,4,0,14,13,3,12,4,3,3,64,0,0,0,0,0,3,10,0,26,3,0,3,48,0,0,0,0,0,0,5,0,4,6,10,9,33,0,0,10,24,16,16,13,0,4,4,0,16,104,0,0,0,0,3,0,3,0,0,0,0,209,223,11,3,29,40,28,68,177,132,523,467,358,365,2194,0,0,3,6,10,32,33,13,41,22,13,20,194,4,0,9,7,12,3,5,0,5,0,0,4,55,0,0,0,0,0,0,4,0,0,0,0,0,18,0,0,12,4,6,0,0,0,0,0,0,5,35,5,9,38,30,24,17,5,0,6,4,0,32,178,0,0,0,0,0,0,0,0,0,0,0,28,29,10,9,64,55,54,54,55,22,56,30,12,91,497,30,11,96,120,93,163,351,287,770,963,625,667,4182,0,0,0,0,0,9,41,71,87,227
51003,24,126,37,463,73,27,53,810,0,0,3,4,0,10,11,0,21,0,5,3,60,0,0,0,0,0,3,12,0,43,3,3,3,76,0,0,0,0,0,0,5,0,6,10,11,9,51,6,0,9,11,0,10,3,0,0,6,0,13,53,0,0,0,0,5,0,0,0,3,0,0,237,251,8,10,21,22,16,65,266,186,840,721,485,447,3087,0,3,0,4,9,40,65,15,55,33,16,37,260,0,0,4,5,11,15,3,3,0,4,0,9,60,0,0,0,0,0,4,3,0,4,0,0,0,15,0,4,15,5,4,3,0,0,0,0,0,0,30,12,4,39,34,14,7,13,0,3,4,0,19,151,0,0,0,4,0,0,0,0,0,0,0,18,24,11,9,62,60,31,62,88,16,64,39,13,82,544,37,17,97,123,70,185,541,377,1183,1324,948,751,5664,0,0,0,4,3,5,48,99,123,257
51101,82,136,18,57,9,8,31,372,0,0,0,4,5,19,10,0,6,0,0,6,47,0,0,5,0,0,6,7,0,5,0,0,0,33,0,0,0,0,0,0,8,4,0,6,0,3,32,0,0,5,17,8,11,15,0,0,0,0,5,75,0,0,0,0,0,0,0,0,0,0,0,158,167,16,0,25,50,56,227,463,198,186,145,46,321,1741,4,0,0,11,21,37,31,7,10,7,0,21,150,0,0,16,49,25,17,5,3,0,0,0,9,137,0,0,3,0,0,0,3,0,4,0,0,5,23,0,0,3,9,4,0,3,0,0,0,0,0,24,5,0,32,49,36,19,11,6,0,0,0,26,188,0,0,0,0,0,0,0,0,0,0,0,12,11,5,12,66,120,85,80,58,12,12,9,0,80,535,53,14,135,394,257,584,861,394,295,271,80,610,3955,0,0,0,3,3,22,63,71,66,75
51102,24,52,7,31,7,0,9,141,0,0,0,3,3,9,10,3,0,0,0,0,34,0,0,0,0,0,3,3,0,3,0,0,3,16,0,0,0,0,0,0,4,4,3,0,0,3,14,0,0,7,24,3,11,4,0,0,0,0,7,67,0,0,0,0,0,0,0,0,0,0,0,109,113,9,3,14,34,26,94,200,103,103,75,20,191,879,0,0,0,11,9,24,21,7,9,0,0,12,88,0,0,4,20,12,18,0,0,0,0,0,11,70,0,0,0,0,5,0,0,0,0,0,0,4,7,0,0,11,5,0,0,4,0,0,0,0,4,30,9,0,32,29,7,15,5,3,3,0,0,21,130,0,0,0,0,0,0,0,0,0,0,0,13,16,7,0,53,64,28,54,37,9,7,3,0,70,339,39,11,92,226,127,309,435,219,173,173,45,383,2232,7,0,0,3,5,11,66,42,40,39
51103,86,410,57,445,78,30,57,1195,0,0,7,24,13,11,17,0,18,5,5,10,105,0,0,5,4,0,12,22,4,25,3,0,16,97,0,0,0,0,0,0,3,4,0,21,7,12,64,0,0,30,64,32,39,19,8,9,0,3,25,220,0,0,0,0,4,0,3,0,5,0,0,429,439,9,10,47,114,72,209,829,457,886,766,306,746,4448,0,4,9,13,41,118,125,30,49,22,4,47,454,0,11,36,50,53,53,21,3,3,3,0,10,242,0,4,4,10,4,3,13,3,4,0,0,12,49,6,4,36,16,5,7,3,0,0,0,0,4,66,21,23,125,122,67,59,44,7,8,4,0,57,533,0,0,5,0,4,6,0,0,0,0,0,57,68,22,34,205,211,166,237,208,49,63,28,9,183,1420,60,46,319,538,356,737,1573,932,1353,1391,522,1364,9186,6,0,0,0,0,27,83,187,182,340
51104,231,384,68,157,50,18,91,1095,0,3,3,30,22,67,47,6,9,8,0,26,227,0,0,3,4,5,23,43,5,26,9,0,18,147,0,0,0,0,0,8,11,12,10,13,8,10,64,7,7,20,64,46,78,62,13,11,6,3,64,373,0,0,0,3,0,5,9,0,0,0,0,743,761,34,12,52,146,171,674,1323,657,586,488,227,1276,5647,0,7,5,32,45,160,161,24,40,17,0,66,566,0,13,53,123,84,100,42,8,4,0,0,64,491,0,0,6,11,8,12,17,0,6,3,0,19,75,0,5,50,42,10,10,4,0,0,0,0,14,140,20,23,164,212,105,107,38,13,10,0,0,135,833,0,0,3,5,0,0,0,0,0,0,0,55,62,27,43,285,416,261,388,264,48,57,26,0,351,2164,161,60,508,1454,821,1933,2649,1251,1009,842,357,2449,13498,9,7,0,13,10,50,231,229,223,218
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,93,121,21,24,3,5,23,331,0,0,4,12,10,39,16,3,0,0,0,14,108,0,0,0,0,0,9,6,0,0,0,0,8,22,0,0,0,0,0,6,4,5,3,0,0,0,24,0,0,6,60,24,74,26,4,0,0,0,24,228,0,0,0,0,0,0,0,0,0,0,0,93,105,5,5,10,101,75,373,559,256,103,92,24,255,1860,0,0,6,11,34,76,36,11,0,0,0,18,195,0,0,18,58,47,45,16,4,0,0,0,11,207,0,0,5,7,0,8,7,0,0,0,0,5,29,0,0,23,23,4,4,3,0,0,0,0,3,63,3,9,152,172,76,72,31,7,3,0,0,48,560,0,0,6,4,0,0,0,0,0,0,0,19,26,8,10,205,274,166,207,85,15,5,0,4,111,1092,20,16,250,670,364,871,971,398,180,131,37,486,4391,0,0,0,0,4,10,103,96,51,33
60102,195,298,52,102,39,18,55,809,0,0,0,35,34,79,52,14,6,8,0,26,264,0,0,0,9,5,18,21,5,4,3,4,15,84,0,0,0,0,0,10,11,16,3,10,0,7,69,4,0,17,76,70,110,88,19,13,3,0,54,451,0,0,0,0,3,9,10,6,4,0,0,277,309,14,4,33,149,182,718,1405,938,560,630,219,745,5594,0,0,8,14,60,198,192,40,29,12,4,120,682,0,4,38,127,129,151,68,7,3,0,0,63,599,0,0,0,13,11,17,17,3,0,0,0,11,74,0,3,31,49,11,15,4,0,0,0,0,5,125,6,12,170,236,141,189,96,18,8,3,0,90,973,0,0,0,6,4,0,4,0,0,0,0,29,43,5,21,250,446,355,574,381,77,43,16,6,313,2485,54,28,397,1411,1063,2439,2907,1617,931,975,320,1491,13635,0,0,0,4,8,32,190,291,220,236
