SA3_CODE_2021,C11_1_74_REA,C11_1_74_ST_HA,C11_1_74_Co_ho_pr,C11_1_74_Per_no_sa_ho,C11_1_74_Oth_land_typ,C11_1_74_LLT_NS,C11_1_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Co_ho_pr,C11_75_99_Pe_no_sa_ho,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Co_ho_pr,C11_100_149_Pe_no_sa_ho,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Co_ho_pr,C11_150_199_Pe_no_sa_ho,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Co_ho_pr,C11_200_224_Pe_no_sa_ho,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Co_ho_pr,C11_225_274_Pe_no_sa_ho,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Co_ho_pr,C11_275_349_Pe_no_sa_ho,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Co_ho_pr,C11_350_449_Pe_no_sa_ho,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Co_ho_pr,C11_450_549_Pe_no_sa_ho,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Co_ho_pr,C11_550_649_Pe_no_sa_ho,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Co_ho_pr,C11_650_749_Pe_no_sa_ho,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Co_ho_pr,C11_750_849_Pe_no_sa_ho,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Co_ho_pr,C11_850_949_Pe_no_sa_ho,C11_850_949_Oth_lan_typ,C11_850_949_LLT_NS,C11_850_949_Tot,C11_950over_REA,C11_950over_ST_HA,C11_950over_Co_ho_pr,C11_950over_Pe_no_sa_ho,C11_950over_Oth_lan_typ,C11_950over_LLT_NS,C11_950over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Co_ho_pr,C11_R_NS_Pe_no_sa_ho,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_Tot_Co_ho_pr,C11_Tot_Pe_no_sa_ho,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_Tot_Tot,C16_1_74_REA,C16_1_74_ST_HA,C16_1_74_Co_ho_pr,C16_1_74_Per_no_sa_ho,C16_1_74_Oth_land_typ,C16_1_74_LLT_NS,C16_1_74_Tot,C16_75_99_REA,C16_75_99_ST_HA,C16_75_99_Co_ho_pr,C16_75_99_Pe_no_sa_ho,C16_75_99_Oth_lan_typ,C16_75_99_Lan_type_ns,C16_75_99_Tot,C16_100_149_REA,C16_100_149_ST_HA,C16_100_149_Co_ho_pr,C16_100_149_Pe_no_sa_ho,C16_100_149_Ot_lan_ty,C16_100_149_Lan_typ_ns,C16_100_149_Tot,C16_150_199_REA,C16_150_199_ST_HA,C16_150_199_Co_ho_pr,C16_150_199_Pe_no_sa_ho,C16_150_199_Ot_lan_ty,C16_150_199_Lan_ty_ns,C16_150_199_Tot,C16_200_224_REA,C16_200_224_ST_HA,C16_200_224_Co_ho_pr,C16_200_224_Pe_no_sa_ho,C16_200_224_Ot_lan_ty,C16_200_224_Lan_ty_ns,C16_200_224_Tot,C16_225_274_REA,C16_225_274_ST_HA,C16_225_274_Co_ho_pr,C16_225_274_Pe_no_sa_ho,C16_225_274_Ot_la_typ,C16_225_274_Lan_ty_ns,C16_225_274_Tot,C16_275_349_REA,C16_275_349_ST_HA,C16_275_349_Co_ho_pr,C16_275_349_Pe_no_sa_ho,C16_275_349_Ot_lan_ty,C16_275_349_Lan_ty_ns,C16_275_349_Tot,C16_350_449_REA,C16_350_449_ST_HA,C16_350_449_Co_ho_pr,C16_350_449_Pe_no_sa_ho,C16_350_449_Ot_lan_ty,C16_350_449_Lan_ty_ns,C16_350_449_Tot,C16_450_549_REA,C16_450_549_ST_HA,C16_450_549_Co_ho_pr,C16_450_549_Pe_no_sa_ho,C16_450_549_Oth_lan_typ,C16_450_549_Lan_ty_ns,C16_450_549_Tot,C16_550_649_REA,C16_550_649_ST_HA,C16_550_649_Co_ho_pr,C16_550_649_Pe_no_sa_ho,C16_550_649_Oth_lan_typ,C16_550_649_LLT_NS,C16_550_649_Tot,C16_650_749_REA,C16_650_749_ST_HA,C16_650_749_Co_ho_pr,C16_650_749_Pe_no_sa_ho,C16_650_749_Oth_lan_typ,C16_650_749_LLT_NS,C16_650_749_Tot,C16_750_849_REA,C16_750_849_ST_HA,C16_750_849_Co_ho_pr,C16_750_849_Pe_no_sa_ho,C16_750_849_Oth_lan_typ,C16_750_849_LLT_NS,C16_750_849_Tot,C16_850_950_REA,C16_850_949_ST_HA,C16_850_949_Co_ho_pr,C16_850_949_Pe_no_sa_ho
10304,10,90,16,26,21,6,173,10,234,37,28,9,0,312,162,233,31,144,34,7,608,600,218,18,206,21,11,1070,350,66,4,140,19,0,574,743,42,4,162,15,0,957,739,6,0,123,17,0,888,430,0,0,57,8,3,504,125,0,0,12,11,0,148,26,4,0,7,3,0,37,24,0,0,0,0,0,27,12,0,0,3,0,0,17,12,0,0,0,0,0,15,12,0,0,3,9,3,27,81,82,18,70,48,7,303,3315,967,139,986,213,38,5666,8,46,14,19,20,0,99,3,43,17,8,5,0,83,68,283,30,76,14,5,473,313,194,18,128,17,5,683,353,84,13,153,10,6,615,785,76,10,195,21,6,1087,1113,57,3,211,23,7,1418,861,17,3,130,17,4,1032,108,3,0,27,3,0,138,20,0,0,6,0,0,34,6,0,0,5,3,0,11,0,0,0,0,0,0,7,0,0,0,0
10401,3,46,12,38,24,0,123,5,115,12,28,17,0,182,97,101,78,186,59,9,539,378,79,35,344,41,3,874,331,27,8,204,34,3,602,689,19,15,250,26,11,1011,705,8,6,163,20,3,903,181,0,0,32,3,0,225,40,0,0,7,3,0,48,4,0,0,4,0,0,15,7,0,0,4,4,0,12,3,3,0,4,0,0,14,0,0,0,0,0,0,3,17,0,0,8,9,0,23,40,37,8,46,22,3,160,2519,430,166,1319,260,45,4737,4,8,4,16,16,0,52,3,21,11,13,18,0,68,46,131,43,106,46,7,377,188,72,58,210,44,14,578,215,44,12,195,33,3,501,591,36,16,293,38,12,977,941,24,24,320,34,9,1358,490,6,4,91,16,5,612,97,0,3,15,7,0,131,25,0,0,11,3,0,41,18,0,0,10,9,0,30,7,0,0,0,3,0,12,0,0,0,0
10402,15,121,26,40,23,0,226,9,401,14,31,23,7,487,78,249,80,223,104,18,761,493,172,50,366,86,10,1182,517,64,22,293,39,7,933,975,103,23,408,62,7,1587,1601,36,8,503,47,8,2204,1108,8,0,248,37,4,1416,219,0,0,40,8,0,269,39,0,0,11,9,0,56,6,3,0,4,5,0,20,6,0,0,0,4,0,14,3,0,0,0,0,0,4,24,0,0,15,13,0,53,79,102,30,73,52,25,355,5179,1257,261,2248,515,95,9553,4,42,15,26,13,0,96,3,30,5,13,4,0,59,27,463,39,129,71,9,741,151,225,62,169,67,15,688,210,105,24,209,46,3,598,756,90,26,319,64,8,1269,1436,124,19,540,63,20,2201,1960,35,7,509,52,9,2573,602,4,6,109,18,0,744,113,0,0,23,4,0,143,22,0,0,12,4,0,44,9,0,0,5,6,0,21,0,0,0,0
10501,11,91,67,64,294,8,536,18,84,79,45,66,8,295,107,237,177,249,167,18,952,182,90,36,172,113,5,600,47,16,5,57,33,0,154,59,0,0,27,20,0,118,31,0,0,9,8,0,51,10,3,5,9,8,0,30,0,0,0,3,3,0,15,0,0,3,0,4,0,6,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,9,0,0,16,15,34,23,57,109,16,254,480,565,398,713,820,63,3035,6,66,26,31,238,4,366,0,46,101,22,55,3,230,52,125,105,137,98,14,528,149,161,149,163,144,5,770,104,82,32,101,29,3,347,103,34,22,75,23,3,263,68,9,0,42,18,0,140,21,0,3,4,4,0,35,0,0,0,0,4,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,5,0,3,0,0,0,0
10502,6,26,5,25,135,5,204,0,32,10,25,21,0,89,129,90,40,203,53,10,514,284,40,11,144,37,0,523,111,4,0,52,11,0,179,60,5,0,30,12,0,113,44,0,0,22,8,0,72,16,0,0,4,4,0,19,5,0,0,0,4,0,8,0,0,0,0,7,0,5,0,0,0,5,5,0,8,0,0,0,6,0,0,4,0,0,0,0,0,0,0,5,0,0,6,5,0,13,13,12,0,47,40,0,114,681,215,69,569,325,12,1869,3,22,15,17,89,4,143,6,16,9,17,35,3,94,45,67,37,98,37,10,296,197,49,16,186,30,5,479,114,20,0,119,19,6,275,137,16,4,87,21,3,265,106,7,0,54,14,0,181,38,0,0,18,4,0,67,4,0,0,6,0,0,5,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0
10503,11,113,36,85,58,4,298,36,298,37,70,20,8,468,544,420,88,390,106,14,1566,931,159,52,363,63,14,1582,479,36,0,188,23,5,738,683,21,7,210,12,3,938,407,17,0,89,6,4,524,182,0,4,31,3,0,225,6,0,0,5,0,0,19,3,0,0,3,0,0,8,0,0,0,0,0,0,8,0,7,0,4,4,0,10,0,0,0,0,0,0,5,15,0,0,13,6,6,39,54,63,12,91,61,17,299,3351,1132,240,1542,372,69,6716,13,56,26,31,40,5,168,11,38,36,32,12,5,135,162,352,79,215,44,10,874,572,238,53,278,65,17,1224,419,91,11,238,34,6,796,751,92,7,251,23,8,1138,979,56,7,290,19,4,1366,668,14,0,119,18,5,819,93,0,0,19,6,0,114,9,0,0,10,4,0,19,3,0,0,4,3,0,8,3,0,0,4,5,0,8,0,0,0,5
10601,13,113,18,38,23,5,201,14,281,17,20,19,3,355,135,282,8,170,42,6,639,492,178,9,252,79,7,1015,420,49,3,206,58,4,740,1044,58,6,246,57,4,1418,1117,18,10,184,30,5,1362,720,0,0,85,12,0,821,111,0,0,24,10,0,142,21,3,0,0,4,0,27,11,0,0,0,0,0,13,5,4,0,0,0,0,13,0,0,0,0,0,0,0,9,0,0,19,3,3,31,96,70,11,79,55,15,329,4205,1051,85,1324,388,56,7111,9,47,3,26,13,0,94,9,39,12,19,7,0,84,52,365,9,88,21,8,545,276,225,15,158,47,8,722,261,88,4,156,18,4,541,947,79,4,257,92,7,1380,2015,62,4,354,53,7,2501,1345,3,3,161,15,3,1528,130,0,0,42,5,0,186,35,0,0,18,0,0,50,9,0,0,6,3,0,19,3,0,0,0,0,0,3,0,0,0,0
10602,0,102,4,10,6,0,122,3,303,20,7,5,3,340,88,294,22,83,40,7,530,328,180,11,113,68,8,707,207,77,11,118,80,0,490,532,109,8,208,48,0,902,1213,45,5,210,33,0,1510,902,5,0,99,3,0,1011,148,0,0,14,0,0,169,9,0,0,6,0,0,22,6,0,0,6,0,0,8,0,4,0,0,0,0,4,0,0,0,0,0,0,0,14,3,0,7,0,0,23,56,70,9,47,14,11,209,3504,1189,81,926,303,33,6040,3,48,0,8,3,0,72,0,50,12,7,9,0,75,23,409,5,28,8,8,487,219,249,37,66,35,4,614,162,97,9,83,9,6,363,341,89,4,157,167,6,761,1543,138,3,300,45,10,2031,2344,18,0,242,21,12,2626,292,0,0,34,3,0,323,45,0,0,13,0,0,53,5,0,0,0,0,0,7,5,0,0,0,0,0,4,0,0,0,0
10603,11,75,8,18,9,3,116,7,226,32,9,22,3,301,79,193,53,97,55,7,488,309,122,31,169,154,0,786,366,58,8,174,219,7,835,923,106,0,235,100,9,1374,1330,16,4,226,41,3,1617,752,6,0,126,15,3,893,131,0,0,21,3,0,161,27,0,0,6,6,0,44,21,0,0,0,0,0,23,0,0,0,4,0,0,6,5,0,0,0,0,0,7,20,0,0,10,3,0,41,71,41,23,44,52,9,240,4055,846,151,1153,679,41,6924,4,28,5,12,3,0,47,3,26,14,10,3,0,53,24,265,37,63,40,4,435,94,140,54,81,28,3,404,152,65,8,128,44,0,399,488,116,13,168,317,9,1107,1301,41,8,309,89,8,1757,1561,5,0,245,35,3,1857,401,0,0,62,13,0,478,92,0,0,12,4,0,115,22,0,0,8,5,0,39,8,0,0,3,0,0,15,9,0,0,0
10604,4,23,3,22,35,3,92,13,59,24,13,8,0,119,129,117,33,101,48,9,427,267,123,18,126,53,4,588,186,66,12,89,32,6,393,307,21,16,94,30,0,478,356,7,0,100,31,0,496,311,0,0,59,6,3,385,51,0,0,3,0,0,60,10,0,0,3,3,0,15,5,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,4,0,0,4,7,0,0,10,5,0,22,41,31,6,57,75,9,219,1694,452,117,673,327,39,3303,5,12,5,9,21,0,49,0,27,8,7,5,0,51,96,46,14,67,18,0,245,286,143,17,97,28,3,580,236,50,6,83,13,3,396,567,87,14,147,26,4,840,704,24,3,126,13,5,869,177,5,0,48,4,0,237,31,0,0,8,5,0,49,4,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0
10701,8,268,13,19,6,0,303,13,614,9,16,5,6,664,124,549,35,102,63,5,883,346,359,19,178,29,7,942,198,142,10,157,17,4,525,483,234,3,191,19,9,950,796,80,4,279,29,10,1196,407,12,0,117,7,3,541,79,0,0,28,0,0,102,20,4,0,0,0,0,24,0,0,0,0,0,0,10,0,10,0,0,0,0,10,0,7,0,0,0,0,8,9,0,0,11,4,0,26,38,123,21,57,19,11,266,2531,2398,118,1149,197,58,6454,3,110,9,5,5,0,133,0,92,3,7,0,0,104,29,817,21,50,19,8,948,134,425,20,99,22,8,707,152,177,12,84,16,8,453,326,112,9,157,25,4,636,614,214,14,257,23,5,1135,1289,129,6,356,27,3,1819,407,5,0,64,4,0,490,115,0,0,14,0,0,130,24,0,0,0,0,0,27,3,0,0,0,0,0,5,0,0,0,3
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,10,126,13,13,4,0,165,0,419,20,6,7,0,456,53,400,21,69,29,7,588,261,281,29,168,23,7,770,260,101,13,190,23,0,593,552,215,10,270,24,8,1085,1211,74,6,380,35,9,1715,1026,7,3,238,16,3,1294,244,3,0,38,9,0,300,42,0,0,10,5,0,58,12,6,0,3,4,0,28,4,6,0,0,0,0,6,0,0,0,0,0,0,4,16,0,0,13,3,0,31,48,109,22,48,16,11,254,3753,1748,145,1454,193,48,7347,8,43,0,13,6,0,73,3,52,7,3,3,0,66,12,537,13,32,25,7,622,46,369,31,65,25,7,551,81,154,19,100,12,0,353,287,136,21,121,9,10,580,688,218,9,270,23,13,1211,1704,97,14,435,34,9,2291,992,10,0,130,10,6,1138,333,0,0,36,3,0,378,75,0,0,12,3,0,97,8,0,0,0,8,0,14,3,0,0,0
10704,15,373,24,25,5,4,456,16,1154,33,26,11,5,1250,172,629,53,159,36,8,1057,686,444,43,351,47,17,1593,636,160,23,245,39,8,1104,1326,187,25,431,56,9,2022,2169,197,15,551,37,12,2976,1906,24,7,429,16,3,2392,751,8,0,154,14,4,932,264,7,0,59,3,0,332,65,7,0,23,0,0,90,23,9,0,25,0,3,73,10,3,0,0,0,0,17,32,0,0,14,4,0,53,116,220,25,112,34,22,529,8192,3423,253,2603,314,100,14880,13,162,12,6,0,0,196,6,127,24,11,3,3,171,53,1330,57,79,29,22,1567,220,504,58,170,20,10,977,235,225,31,154,17,12,669,791,168,21,282,34,12,1299,1985,180,18,423,34,9,2654,2797,186,16,554,39,5,3600,1835,29,7,300,18,5,2188,735,5,0,123,5,0,875,270,4,3,60,4,0,343,105,0,0,25,0,0,127,47,0,0,6
10801,4,25,8,17,8,0,59,6,79,9,11,7,0,107,92,49,45,96,39,5,320,451,41,31,179,36,4,743,217,10,5,114,14,0,360,411,12,6,129,19,0,576,487,6,0,110,8,0,611,166,0,0,41,9,0,210,19,0,0,5,6,0,29,13,0,0,0,0,0,13,6,0,0,0,0,0,3,5,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,10,0,0,20,29,10,7,54,18,5,123,1907,226,115,768,155,21,3185,0,10,3,9,11,0,37,0,9,4,5,0,0,27,28,95,19,54,26,4,210,145,60,65,90,33,5,397,169,18,15,96,8,4,315,392,27,12,119,14,3,559,557,14,4,143,11,3,734,485,0,0,122,6,4,615,101,0,0,23,0,0,124,7,0,0,5,0,0,11,4,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0
10802,0,55,17,44,9,0,131,5,167,21,27,18,0,244,176,185,110,182,70,9,736,590,153,60,278,51,15,1146,442,48,15,213,29,6,749,662,37,9,170,14,7,896,430,4,0,84,8,4,536,119,4,0,16,3,0,148,37,4,0,0,4,0,45,7,0,0,3,3,0,16,3,0,0,3,5,0,6,7,0,0,0,3,0,3,0,0,0,0,0,0,0,10,0,0,4,4,0,20,41,38,11,58,26,9,185,2528,696,254,1089,249,50,4864,3,15,3,27,6,4,66,7,15,11,13,0,0,44,52,203,47,111,43,9,469,239,150,93,202,34,10,726,268,64,20,172,27,4,558,592,73,22,225,27,6,941,790,35,11,245,31,4,1118,401,10,0,87,15,3,508,56,0,3,12,7,0,82,17,0,0,4,4,3,22,4,0,0,0,3,0,10,0,0,0,0,12,0,14,0,0,0,0
10803,0,0,0,0,6,0,6,0,0,0,0,4,0,6,0,0,0,5,8,0,10,0,0,0,6,0,0,9,0,0,0,4,3,0,10,0,0,0,3,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,30,17,0,49,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,6,0,6,0,0,0,3,0,0,4,0,0,0,3,0,0,5,0,0,0,0,0,0,5,0,4,0,5,4,0,4,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,13,64,15,19,11,0,119,8,295,31,22,20,8,383,95,197,42,131,82,3,549,524,141,34,249,100,10,1056,396,71,8,228,40,3,741,929,39,14,314,34,3,1338,1328,21,12,372,35,3,1768,913,0,0,165,23,0,1107,171,3,0,26,7,0,215,30,3,0,9,0,0,42,21,0,0,9,4,0,29,0,0,0,6,0,0,4,0,0,0,0,0,0,3,12,0,0,9,3,0,32,60,55,21,73,45,19,272,4510,884,179,1627,396,47,7647,5,39,5,10,18,0,80,0,28,20,11,7,0,74,18,378,24,73,55,4,561,116,186,46,139,64,11,563,192,95,21,145,32,0,481,605,73,19,266,35,6,1000,1284,94,19,373,38,9,1821,1901,21,8,343,30,5,2308,618,0,5,88,6,3,719,171,0,0,23,7,0,195,28,0,0,11,0,0,44,13,0,0,5,4,0,18,6,0,0,0
10805,10,65,17,24,14,0,123,25,163,21,31,6,3,245,246,160,68,186,40,7,716,682,137,40,286,51,5,1216,403,37,10,201,20,0,672,867,17,9,177,23,5,1106,556,3,11,75,3,0,653,116,3,0,27,6,0,148,8,0,0,5,5,0,10,4,0,0,5,0,0,10,3,0,0,0,0,0,3,0,0,0,0,6,0,5,0,0,0,0,0,0,0,12,0,0,15,0,0,34,34,48,16,50,32,12,190,2960,637,191,1092,213,44,5138,6,21,6,10,0,0,47,5,24,10,7,10,0,52,65,209,20,125,14,8,448,373,159,60,161,47,6,805,292,64,15,166,24,11,568,730,54,10,211,16,5,1029,1137,33,6,203,18,10,1413,454,13,7,101,16,3,595,67,0,0,11,3,0,78,5,0,0,0,4,4,11,0,0,0,3,0,0,9,0,0,0,0,0,0,5,0,0,0,0
10901,10,97,12,25,12,4,161,35,248,48,33,17,9,379,755,232,40,228,34,13,1299,900,109,28,326,39,7,1415,467,64,3,201,28,8,779,813,37,3,202,33,5,1089,664,7,0,141,17,4,831,249,0,0,46,5,0,313,43,0,0,15,0,0,58,18,0,0,5,4,0,33,4,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,3,0,0,8,16,0,0,6,3,0,29,74,47,20,48,37,16,245,4051,854,158,1299,233,60,6649,9,33,9,13,3,0,65,18,40,28,19,6,0,114,337,293,28,143,23,3,832,953,136,36,231,36,14,1406,540,61,8,185,27,7,822,1042,81,11,238,30,4,1408,1108,23,7,196,20,0,1353,640,0,4,79,6,0,733,87,0,0,27,0,0,114,15,0,0,6,0,0,17,4,0,0,4,0,0,4,5,0,0,0,0,0,3,0,0,0,0
10902,3,17,12,20,73,0,127,5,12,14,20,11,4,66,125,33,26,133,44,3,362,129,20,47,133,40,0,373,36,3,0,23,0,0,70,33,0,3,22,0,0,56,16,0,0,8,0,0,19,8,0,0,3,3,0,16,0,0,0,3,0,0,7,0,0,0,3,0,0,3,0,0,0,0,4,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,8,5,6,6,19,27,3,65,359,105,101,389,214,16,1175,6,8,17,13,55,0,95,4,6,4,12,12,0,38,56,30,35,90,27,0,240,148,29,12,111,31,10,343,55,14,7,64,11,6,145,44,9,0,42,4,0,99,31,4,0,7,0,0,39,15,0,0,13,0,0,29,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10903,14,23,57,55,56,7,203,59,30,18,59,26,3,202,343,101,35,316,60,14,867,577,38,16,258,43,11,937,207,4,0,108,18,4,342,348,3,0,80,16,4,455,128,0,0,40,11,0,184,39,0,0,9,5,5,53,4,0,0,5,5,0,19,4,0,0,4,3,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,0,0,9,0,0,25,33,18,10,65,54,11,190,1765,219,136,1018,304,52,3490,4,5,29,39,42,3,121,26,14,25,31,29,3,128,225,58,28,193,62,14,577,401,75,19,264,35,9,811,259,24,7,159,29,4,480,432,9,3,144,25,10,611,385,0,0,78,10,0,475,139,0,0,28,9,0,175,21,0,0,3,5,0,33,3,0,0,3,0,0,6,4,0,0,0,3,0,9,0,0,0,0,3,0,7,0,0,0,0
11001,3,41,11,36,30,4,128,16,113,8,27,11,6,178,189,144,38,162,44,7,588,498,112,40,200,35,9,891,298,37,12,102,10,5,463,438,28,7,112,11,0,601,383,0,7,93,10,0,493,232,8,0,41,6,0,292,23,0,0,10,0,0,33,4,0,0,0,4,0,11,5,0,0,0,0,0,5,0,0,0,0,0,0,3,0,6,0,0,0,0,5,10,0,0,11,4,0,19,26,41,13,30,54,9,165,2123,528,126,827,220,37,3861,4,16,5,19,20,0,68,8,25,5,17,11,0,65,88,151,9,95,24,9,372,251,155,46,152,32,10,646,278,63,16,112,15,0,477,522,58,14,133,18,5,739,650,35,13,139,16,4,856,505,3,5,91,5,5,607,90,10,0,13,3,0,115,17,0,0,0,5,0,24,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
11002,5,35,45,66,47,8,200,30,63,23,57,22,10,207,324,120,68,275,75,3,875,498,100,22,255,58,9,944,229,22,13,100,22,0,391,310,5,8,67,16,0,407,90,0,3,28,4,0,128,32,0,0,4,12,0,49,3,0,0,0,4,0,14,0,0,0,0,7,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,0,0,20,25,22,10,60,58,9,193,1563,379,201,931,321,34,3425,7,13,34,34,32,9,119,19,16,9,27,5,0,83,165,102,45,180,36,12,543,366,90,46,219,42,14,772,275,39,9,183,30,3,538,505,52,10,124,19,9,726,378,12,5,92,5,0,496,79,0,0,20,3,0,105,0,0,0,3,4,0,15,4,0,0,0,0,0,6,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0
11003,5,76,22,39,106,5,262,11,92,8,25,19,0,159,265,175,130,192,107,11,879,235,167,27,175,73,13,675,90,19,8,74,26,5,221,173,9,0,77,31,0,294,116,7,0,43,13,0,179,49,0,0,22,22,0,100,9,0,0,9,3,0,22,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,8,0,0,10,19,13,8,42,85,12,177,984,559,202,712,502,45,3013,11,26,19,16,67,0,143,5,31,17,9,34,3,99,81,111,64,117,69,4,456,276,154,76,135,54,4,701,122,62,9,89,27,5,302,159,39,16,109,20,0,340,184,9,0,104,27,5,328,190,3,0,59,17,0,268,45,0,0,7,11,0,69,5,0,0,4,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11004,11,99,17,64,65,4,254,20,210,28,64,21,3,345,419,291,50,327,79,13,1184,920,235,43,442,86,9,1732,580,125,5,284,38,3,1038,990,45,8,285,38,3,1373,926,3,10,208,27,5,1180,319,0,3,65,16,3,407,41,0,0,7,5,0,54,7,0,0,3,0,0,16,4,4,0,0,0,0,11,0,0,0,10,0,0,10,0,0,0,0,0,0,5,21,0,0,17,0,0,40,78,55,16,93,103,23,363,4338,1062,188,1869,481,73,8012,11,44,14,38,48,0,152,13,53,13,30,14,3,130,123,268,41,190,67,15,701,568,250,63,260,56,16,1223,439,77,21,263,39,9,860,1001,128,24,310,48,7,1519,1673,50,4,407,51,19,2198,1042,16,3,178,22,5,1262,192,0,0,46,5,0,242,20,0,0,15,0,0,38,5,0,0,4,0,0,13,3,0,0,5,0,0,6,0,0,0,0
11101,8,203,19,25,5,0,257,7,632,32,18,3,3,696,102,542,61,141,43,5,891,401,378,21,254,30,12,1097,253,171,16,245,15,3,706,843,245,3,385,31,8,1521,1812,67,5,558,34,11,2487,1208,7,0,232,13,3,1455,351,4,0,66,6,0,426,67,0,0,15,3,0,92,24,0,0,6,0,0,36,11,9,0,5,0,0,22,0,3,0,4,0,0,9,19,0,0,13,0,3,33,87,133,19,77,25,18,363,5197,2396,180,2048,219,60,10091,5,89,5,21,0,0,120,0,64,9,8,3,0,92,29,821,33,74,16,3,979,159,485,50,128,30,5,859,195,191,21,147,13,0,572,371,167,20,225,16,3,815,1470,268,9,485,25,16,2263,2391,66,3,526,25,10,3025,749,3,0,142,6,3,907,258,0,0,43,4,0,300,59,0,0,7,3,0,68,26,3,0,4,0,0,30,6,0,0,5
