SA2_CODE_2021,C21_450_549_1PF_CU15_DS,C21_450_549_1PF_CU15_NDS,C21_450_549_1PFnoCU15_DS,C21_450_549_1PF_NDCO,C21_450_549_Tot,C21_550_649_1PF_CU15_DS,C21_550_649_1PF_CU15_NDS,C21_550_649_1PFnoCU15_DS,C21_550_649_1PF_NDCO,C21_550_649_Tot,C21_650_749_1PF_CU15_DS,C21_650_749_1PF_CU15_NDS,C21_650_749_1PFnoCU15_DS,C21_650_749_1PF_NDCO,C21_650_749_Tot,C21_750_849_1PF_CU15_DS,C21_750_849_1PF_CU15_NDS,C21_750_849_1PFnoCU15_DS,C21_750_849_1PF_NDCO,C21_750_849_Tot,C21_850_949_1PF_CU15_DS,C21_850_949_1PF_CU15_NDS,C21_850_949_1PFnoCU15_DS,C21_850_949_1PF_NDCO,C21_850_949_Tot,C21_950over_1PF_CU15_DS,C21_950over_1PF_CU15_NDS,C21_950over_1PFnoCU15_DS,C21_950over_1PF_NDCO,C21_950over_Tot,C21_Rns_1PF_CU15_DS,C21_Rns_1PF_CU15_NDS,C21_Rns_1PFnoCU15_DS,C21_Rns_1PF_NDCO,C21_Rns_Tot,C21_Tot_1PF_CU15_DS,C21_Tot_1PF_CU15_NDS,C21_Tot_1PFnoCU15_DS,C21_Tot_1_pa_f_NDCO,C21_Tot_Tot
107041145,14,21,16,29,76,3,13,0,10,25,5,0,0,0,11,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,3,3,13,24,49,243,63,202,558
107041146,7,31,12,22,69,8,22,8,5,40,3,6,5,0,8,0,0,0,0,7,0,5,0,5,7,0,0,0,0,0,0,0,0,0,7,33,134,43,73,283
107041147,0,3,4,14,23,5,11,0,4,25,3,0,0,0,4,0,5,0,0,5,0,3,0,0,3,4,0,0,0,3,0,0,0,0,7,15,37,12,25,93
107041148,6,18,6,7,35,5,10,0,4,16,0,9,0,0,13,0,0,0,0,3,5,0,0,0,3,0,5,0,0,5,0,0,0,0,0,20,55,21,27,116
107041150,13,46,11,15,85,4,25,4,7,43,4,14,0,3,17,0,4,0,0,9,0,0,0,0,0,0,5,0,0,5,0,3,0,5,8,31,181,39,101,357
107041548,5,30,19,19,69,4,18,4,6,36,0,5,7,3,15,0,8,0,6,8,0,0,0,0,4,0,0,0,0,6,0,3,0,5,12,21,151,56,105,333
107041549,0,26,20,19,69,3,6,0,7,28,3,4,0,0,10,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,22,135,45,104,315
108011151,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,36,3,17,68
108011152,4,41,9,21,75,0,6,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,10,32,197,23,105,355
108011153,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,59,7,25,100
108011154,0,11,3,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,77,20,50,162
108021155,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,21,45,297,36,139,517
108021156,0,3,0,0,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,15,87,14,27,144
108021157,0,10,0,4,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,15,75,14,35,137
108021158,4,12,5,0,19,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,9,29,110,15,62,208
108021159,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,59,9,28,102
108021160,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,60,17,37,124
108031161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108041162,11,25,7,10,58,6,10,3,3,22,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,10,31,155,44,64,294
108041164,13,77,17,28,133,10,15,0,9,31,3,3,0,0,7,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,4,12,54,315,75,169,609
108041165,0,4,0,0,3,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,9,45
108041166,0,27,0,6,34,0,0,0,0,4,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,34,173,26,75,309
108041619,10,35,11,19,78,3,3,0,3,15,0,3,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,12,26,180,38,110,357
108041620,11,51,10,13,85,3,13,0,10,27,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,37,182,35,75,332
108051167,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,56,13,20,102
108051168,5,25,0,3,33,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,6,15,126,17,48,202
108051169,3,20,0,3,30,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,6,26,63,423,46,185,719
108051170,3,12,0,5,17,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,14,89,13,38,158
108051171,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,95,10,37,150
109011172,3,10,5,0,18,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,14,27,199,33,49,319
109011173,0,5,0,4,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,10,41,187,33,79,335
109011174,6,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,3,27,149,19,55,248
109011175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,10,8,79,13,22,120
109011176,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,10,53,323,55,134,563
109021177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,16,48
109021178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,56,16,25,103
109021179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,6,35
109031180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,65,14,22,104
109031181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,37,11,21,74
109031182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,72,9,29,117
109031183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,7,39,6,17,71
109031184,0,3,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,11,52,14,14,85
109031185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,69,11,23,122
110011186,4,15,3,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,65,322,58,125,576
110011187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,34,8,9,57
110011188,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,7,61,13,10,85
110011189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,3,26
110021190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,113,15,44,183
110021191,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,31,249,32,78,384
110021192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,5,11,65
110021193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,44,7,21,84
110021194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,13,77,6,33,127
110031195,0,0,0,5,5,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,5,13,17,140,13,77,241
110031196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,9,21,9,58,3,20,94
110031197,0,7,0,0,8,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,12,107,19,49,187
110031198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,43,5,14,65
110041199,0,7,0,0,15,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,18,157,7,59,247
110041200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,6,39,0,11,56
110041201,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,107,5,29,157
110041202,5,21,7,6,34,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,21,69,364,64,149,646
110041203,3,16,0,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,12,0,4,16,39,260,44,89,435
110041204,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,14,20,216,26,72,335
110041205,0,10,0,4,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,6,16,22,154,25,54,259
111011206,7,57,13,17,94,7,14,0,0,24,0,0,0,3,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,35,192,54,107,383
111011207,4,16,7,0,28,0,7,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,9,11,85,22,52,167
111011208,17,52,18,29,126,5,17,4,8,28,3,0,0,0,6,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,4,11,57,259,61,165,544
111011209,12,63,16,16,105,6,14,0,9,29,0,0,0,0,3,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,3,8,21,50,249,57,120,477
111011210,6,16,3,4,31,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,8,20,37,245,37,127,445
111011211,5,5,0,0,4,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,4,9,32
111011212,9,24,0,12,43,0,16,0,4,25,0,5,0,0,4,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,5,6,0,0,8,24,142,31,64,261
111011213,0,36,9,5,50,0,11,3,4,20,0,3,3,0,10,0,3,0,0,3,0,0,0,0,0,0,6,0,0,6,0,0,0,0,5,12,81,22,19,136
111011214,12,43,14,17,85,0,16,11,3,27,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,30,170,43,79,327
111021215,3,11,0,9,22,0,9,0,5,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,20,144,39,91,294
111021216,6,30,12,12,61,0,13,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,21,162,28,58,265
111021217,12,71,10,31,121,5,25,4,11,44,0,4,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,6,13,30,188,33,89,335
111021218,11,49,4,19,94,0,6,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,13,37,200,26,93,349
111021219,4,19,4,12,35,0,10,0,3,11,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,9,20,32,182,44,118,374
111021220,0,16,6,7,30,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,89,10,32,141
111021221,6,14,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,16,50,8,8,80
111031222,7,42,10,13,63,4,21,3,8,29,0,9,3,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,5,8,24,129,32,60,247
111031223,0,4,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,9,32,168,21,79,304
111031224,0,23,9,8,39,4,9,6,3,27,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,8,14,109,31,75,232
111031225,12,48,16,17,91,5,23,5,0,32,0,6,0,4,13,3,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,5,0,4,7,31,185,55,114,387
111031226,15,67,11,18,116,6,14,5,7,31,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,36,172,29,62,302
111031227,8,45,11,24,82,0,9,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,21,201,34,113,367
111031228,8,24,4,3,34,4,12,9,3,24,0,3,8,0,9,0,9,0,0,10,0,0,0,0,3,0,4,0,0,9,0,0,0,3,3,20,75,30,33,155
111031229,0,30,3,11,45,7,18,3,4,36,0,10,4,4,12,0,5,3,5,11,0,0,4,3,6,0,4,0,0,3,0,0,0,0,5,14,125,35,46,224
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111031231,14,34,3,9,52,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,11,32,156,26,74,291
111031232,7,29,3,6,50,3,11,0,4,27,3,5,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,23,81,24,45,164
111031233,10,47,8,23,94,0,8,3,10,23,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,9,20,55,276,52,137,513
111031234,12,36,6,13,65,0,12,3,3,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,28,147,41,88,302
111031235,0,33,9,13,55,0,6,3,5,16,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,101,26,50,189
112011236,7,68,14,32,120,7,37,4,18,71,10,11,0,5,25,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,7,0,12,17,52,276,51,174,550
112011237,18,37,4,20,70,3,25,5,11,40,0,12,0,7,18,0,5,0,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,41,161,33,85,320
112011238,0,13,0,0,20,0,0,0,4,5,0,3,0,0,5,0,6,3,0,8,0,3,0,0,5,0,4,0,0,6,0,3,0,0,7,3,40,13,14,75
112011239,3,35,11,13,56,7,23,9,12,45,4,13,0,4,20,0,0,0,4,13,3,0,0,0,3,0,0,0,0,4,0,3,0,0,5,18,112,36,51,217
112011240,0,9,8,6,17,4,16,0,3,19,0,16,7,0,20,7,10,0,6,23,0,5,0,3,7,0,10,0,0,12,0,6,0,0,5,19,72,19,29,142
112011241,3,12,6,3,22,0,5,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,13,64,10,38,128
112011242,5,20,3,5,27,6,20,5,11,31,3,7,10,0,17,0,8,0,3,11,0,5,0,0,6,0,0,0,0,0,0,3,0,3,6,13,71,24,23,132
112011243,6,18,8,10,44,5,14,4,0,29,3,9,0,0,18,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,20,88,24,23,155
112021244,0,6,0,3,14,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,9,29,231,27,85,369
112021245,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,8,56,0,19,91
112021246,9,24,8,12,47,0,13,0,6,14,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,3,7,38,219,36,98,395
112021247,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,24,79,10,41,149
112021248,7,16,7,5,39,0,7,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,9,45,260,65,113,490
112021249,4,11,4,6,31,0,4,3,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,15,93,15,50,171
112031250,5,20,5,17,48,5,19,5,10,40,6,6,3,13,24,5,5,3,6,18,0,5,4,0,4,0,4,0,0,6,0,3,0,0,7,27,116,40,83,264
112031251,7,41,5,7,64,0,19,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,10,23,154,26,70,279
112031252,0,10,3,6,24,0,8,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,76,11,33,130
112031253,8,32,10,13,71,14,26,7,10,57,4,10,0,4,16,0,0,0,0,7,0,0,3,0,5,0,0,0,0,0,0,4,0,0,12,31,130,38,66,268
112031254,11,37,14,19,84,8,28,5,15,54,5,14,0,3,22,4,4,0,0,7,0,0,0,0,0,0,3,0,0,7,0,7,0,4,13,47,219,48,144,462
112031550,8,39,13,29,85,3,21,3,17,48,5,8,4,10,23,0,4,0,0,5,0,3,0,4,7,0,0,0,0,0,0,0,0,0,7,33,143,41,104,327
112031551,0,7,0,0,10,0,0,4,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,3,29
112031552,10,27,7,28,70,3,10,4,8,24,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,12,25,112,23,85,246
113011256,5,9,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,13,45,254,30,106,427
113011257,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,12,13,98,3,52,169
113011258,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,19,143,16,45,223
113011259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,82,9,26,129
113021260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,8,29,9,6,46
113021261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,10,18,125,8,58,208
113021262,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,5,13,43
113031263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,26,84,21,30,163
113031264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,4,7,37
113031265,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,72,8,19,107
113031266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,12,66,7,30,106
113031267,5,12,8,6,22,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,15,32,236,39,61,365
113031268,6,3,0,3,12,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,14,40,6,13,71
113031269,0,16,0,10,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,24,57,389,57,137,638
113031270,0,5,0,3,9,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,18,24,229,28,116,399
113031271,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,7,14,125,4,28,174
114011272,5,12,3,0,17,5,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,54,5,19,82
114011273,3,7,0,4,14,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,4,34,6,18,70
114011274,0,9,0,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,9,47,9,36,103
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011276,0,21,0,0,22,5,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,9,15,62
114011277,4,31,0,9,44,4,0,0,4,6,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,11,32,194,33,101,366
114011278,13,55,5,23,92,0,10,0,0,15,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,14,64,402,60,174,695
114011279,3,31,0,11,49,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,28,201,29,94,356
114011280,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,9,21,64
114011281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,5,0,13
114011282,15,30,9,20,73,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,6,44,194,43,99,377
114011283,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28,8,11,49
114021284,6,16,7,21,45,4,12,4,4,25,3,11,3,4,14,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,17,52,25,54,151
114021285,0,14,7,9,27,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44,6,25,78
114021286,6,12,6,11,28,3,11,3,6,34,5,8,0,0,7,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,23,72,18,48,160
114021287,5,21,3,12,38,0,6,8,10,21,0,5,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,6,3,5,21,104,23,62,211
114021288,0,4,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,12,33
114021289,0,7,0,3,14,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,4,17,55
115011290,7,60,28,38,133,9,26,17,24,77,5,15,10,0,24,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,23,125,74,96,319
115011291,0,12,6,4,22,3,15,4,18,39,0,12,5,9,39,3,12,0,0,17,0,5,0,0,8,0,0,0,0,0,0,4,0,0,8,13,75,24,40,153
115011294,0,0,0,0,0,0,7,0,0,8,0,0,0,0,6,0,3,0,0,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,7,0,0,21
115011296,0,3,3,4,13,4,8,0,4,10,5,7,3,0,11,0,0,5,0,4,0,0,0,3,10,0,0,0,6,9,0,0,0,0,0,11,19,12,18,57
115011553,5,14,13,10,46,7,15,7,12,40,5,4,4,8,12,4,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,46,25,34,121
115011554,0,0,0,0,0,0,0,0,0,4,4,0,4,0,9,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,5,4,14
115011555,3,8,3,4,26,5,14,8,5,30,4,10,6,0,27,4,4,0,3,10,0,0,0,0,3,0,4,0,4,10,0,0,0,0,5,18,50,25,28,121
115011556,7,24,16,14,66,3,16,26,18,64,0,0,4,4,9,0,3,0,0,4,0,5,3,0,9,0,0,0,0,6,0,0,0,4,0,13,64,63,41,181
115011557,0,0,0,0,0,0,0,0,0,7,0,0,0,3,6,0,0,0,0,3,0,5,0,0,8,0,0,3,3,4,0,0,0,0,0,6,10,5,16,36
