SA2_CODE_2021,C21_1500_1999_R100_149,C21_1500_1999_R150_199,C21_1500_1999_R200_224,C21_1500_1999_R225_274,C21_1500_1999_R275_349,C21_1500_1999_R350_449,C21_1500_1999_R450_549,C21_1500_1999_R550_649,C21_1500_1999_R650more,C21_1500_1999_R_NS,C21_1500_1999_R_Tot,C21_2000_2499_R1_74,C21_2000_2499_R75_99,C21_2000_2499_R100_149,C21_2000_2499_R150_199,C21_2000_2499_R200_224,C21_2000_2499_R225_274,C21_2000_2499_R275_349,C21_2000_2499_R350_449,C21_2000_2499_R450_549,C21_2000_2499_R550_649,C21_2000_2499_R650more,C21_2000_2499_R_NS,C21_2000_2499_R_Tot,C21_2500_2999_R1_74,C21_2500_2999_R75_99,C21_2500_2999_R100_149,C21_2500_2999_R150_199,C21_2500_2999_R200_224,C21_2500_2999_R225_274,C21_2500_2999_R275_349,C21_2500_2999_R350_449,C21_2500_2999_R450_549,C21_2500_2999_R550_649,C21_2500_2999_R650more,C21_2500_2999_R_NS,C21_2500_2999_R_Tot,C21_3000_3999_R1_74,C21_3000_3999_R75_99,C21_3000_3999_R100_149,C21_3000_3999_R150_199,C21_3000_3999_R200_224,C21_3000_3999_R225_274,C21_3000_3999_R275_349,C21_3000_3999_R350_449,C21_3000_3999_R450_549,C21_3000_3999_R550_649,C21_3000_3999_R650more,C21_3000_3999_R_NS,C21_3000_3999_R_Tot,C21_4000more_R1_74,C21_4000more_R75_99,C21_4000more_R100_149,C21_4000more_R150_199,C21_4000more_R200_224,C21_4000more_R225_274,C21_4000more_R275_349,C21_4000more_R350_449,C21_4000more_R450_549,C21_4000more_R550_649,C21_4000more_R650more,C21_4000more_R_NS,C21_4000more_R_Tot,C21_PI_S_R1_74,C21_PI_S_R75_99,C21_PI_S_R100_149,C21_PI_S_R150_199,C21_PI_S_R200_224,C21_PI_S_R225_274,C21_PI_S_R275_349,C21_PI_S_R350_449,C21_PI_S_R450_549,C21_PI_S_R550_649,C21_PI_S_R650more,C21_PI_S_R_NS,C21_PI_S_R_Tot,C21_AI_NS_R1_74,C21_AI_NS_R75_99,C21_AI_NS_R100_149,C21_AI_NS_R150_199,C21_AI_NS_R200_224,C21_AI_NS_R225_274,C21_AI_NS_R275_349,C21_AI_NS_R350_449,C21_AI_NS_R450_549,C21_AI_NS_R550_649,C21_AI_NS_R650more,C21_AI_NS_R_NS,C21_AI_NS_R_Tot,C21_Tot_R1_74,C21_Tot_R75_99,C21_Tot_R100_149,C21_Tot_R150_199,C21_Tot_R200_224,C21_Tot_R225_274,C21_Tot_R275_349,C21_Tot_R350_449,C21_Tot_R450_549,C21_Tot_R550_649,C21_Tot_R650more,C21_Tot_R_NS,C21_Tot_R_Tot
103011061,4,3,4,7,22,15,3,0,0,6,67,0,0,0,0,5,4,17,12,0,0,0,4,43,0,0,0,0,0,0,19,3,3,0,0,0,23,0,0,0,0,0,0,5,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,7,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,9,6,8,45,40,41,52,118,67,8,0,0,34,415
103011612,7,10,17,48,115,73,3,0,0,8,271,0,0,0,4,4,21,87,78,15,0,3,3,233,0,0,0,4,0,6,36,33,13,0,0,0,96,0,0,0,0,3,7,41,36,8,0,5,3,104,0,0,0,3,0,0,9,16,8,5,0,0,44,0,0,4,0,4,3,29,36,8,0,0,7,85,0,0,6,4,0,5,9,5,0,0,0,9,43,14,19,116,183,175,366,751,473,75,11,11,84,2279
103011613,5,0,5,17,45,95,29,5,0,10,214,0,0,0,0,0,4,27,78,47,3,0,6,171,0,0,0,4,0,3,16,45,28,9,0,4,108,0,0,0,0,0,0,12,32,33,0,0,0,77,0,0,0,5,0,0,8,15,21,0,5,4,58,0,0,3,4,0,4,16,24,6,4,0,6,71,0,0,7,0,0,0,5,0,0,0,0,11,26,10,11,58,46,64,97,328,472,208,24,8,54,1374
103021062,6,10,12,15,11,0,0,0,0,3,80,9,3,8,11,13,6,10,4,0,0,0,3,66,3,0,0,0,5,6,0,0,0,0,0,5,27,5,0,3,3,0,0,5,8,0,0,0,6,33,3,0,0,4,0,0,0,7,0,0,0,3,17,0,0,0,7,6,3,5,3,0,0,0,0,25,3,0,6,7,3,0,3,0,0,0,0,5,26,58,21,85,158,88,71,45,19,3,0,7,62,618
103021063,0,15,14,41,37,6,0,0,0,3,127,0,0,0,12,3,16,22,15,0,0,0,7,71,0,0,0,0,0,7,10,5,0,0,0,0,27,0,0,3,0,3,6,12,6,0,0,0,3,26,0,0,0,3,0,6,3,3,0,0,0,0,23,0,0,0,0,6,7,11,4,0,0,0,3,35,0,0,3,9,5,5,0,3,0,0,0,3,36,5,23,105,232,138,282,213,76,7,0,4,56,1145
103021064,5,3,3,3,9,0,0,0,0,5,33,0,0,0,4,9,4,6,3,0,0,0,9,35,0,0,0,0,0,0,4,0,0,0,0,3,11,5,0,0,4,0,0,0,0,0,0,0,6,17,0,0,0,0,0,0,4,0,0,0,0,6,6,0,0,3,6,5,3,8,0,0,0,0,0,20,0,0,0,3,0,6,0,0,0,0,0,0,10,16,6,37,68,51,70,55,21,4,0,0,35,355
103021065,0,9,11,27,25,10,4,0,0,11,99,0,0,3,9,6,16,25,20,0,0,0,8,89,0,0,0,0,0,0,8,8,0,0,0,7,32,0,0,0,0,4,5,5,8,4,0,0,0,34,0,4,4,7,4,8,10,4,0,0,0,4,41,0,0,6,6,4,8,3,6,0,0,0,0,37,4,0,14,4,4,9,3,5,0,0,0,5,38,30,23,117,152,121,214,172,91,13,5,4,84,1019
103021066,0,8,4,3,0,0,0,0,0,0,20,0,0,0,3,12,4,3,0,0,0,0,0,18,0,0,0,3,3,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,4,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,10,26,4,43,60,54,57,12,6,0,0,5,13,276
103021067,6,8,6,22,48,33,3,0,0,8,151,0,0,0,10,7,22,44,41,3,0,0,6,143,0,0,0,0,3,15,22,20,0,0,0,0,58,0,0,0,0,0,12,19,35,8,0,0,0,77,0,0,0,0,0,6,12,6,7,0,0,0,39,0,0,0,3,4,12,11,4,3,0,0,0,43,0,0,12,0,3,0,0,0,0,0,0,3,26,11,19,121,179,130,218,316,198,35,8,13,52,1292
103021068,0,0,0,4,4,6,0,0,0,3,23,4,0,5,4,4,7,0,0,0,0,0,0,25,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,4,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,4,3,0,0,0,0,0,0,0,5,15,12,6,49,59,44,34,16,7,3,0,0,31,257
103021069,6,6,8,6,11,0,0,0,0,12,59,4,0,15,3,0,11,11,3,0,0,0,3,56,0,0,0,6,0,0,3,0,0,0,0,0,13,0,0,3,4,3,7,5,9,0,0,4,4,45,0,0,3,0,0,9,4,4,4,0,0,0,27,0,0,3,5,0,11,5,0,0,0,0,3,33,4,0,5,0,3,0,0,0,0,0,0,0,13,26,11,71,76,39,71,62,26,7,0,4,41,433
103031070,6,7,7,20,66,39,4,0,0,8,154,0,0,0,0,10,18,41,34,0,0,0,4,114,0,0,0,0,0,5,7,18,3,0,0,0,39,0,0,0,6,0,3,11,18,7,0,0,0,49,0,3,6,0,3,4,8,12,7,3,7,0,51,0,0,3,0,0,3,21,16,0,0,0,8,47,3,0,15,7,12,6,5,5,0,0,0,12,61,18,33,185,130,125,278,470,225,33,7,13,71,1583
103031071,0,0,3,7,14,19,0,0,0,5,52,0,0,0,6,3,8,14,14,5,0,0,4,46,0,0,0,0,0,0,11,3,0,0,0,0,26,0,0,0,0,0,0,0,7,6,0,0,0,16,0,0,0,0,0,0,6,4,5,0,0,3,14,0,0,0,0,3,0,0,3,0,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,0,12,6,8,37,49,45,80,109,87,15,5,3,28,484
103031072,0,3,0,7,33,70,56,6,0,8,189,0,0,0,0,0,10,41,97,67,13,7,6,243,0,0,0,0,0,0,13,36,39,10,4,0,100,0,0,0,0,0,4,12,58,46,10,4,7,146,0,0,0,0,0,0,7,28,48,16,12,7,121,0,0,4,0,3,5,11,28,22,0,0,4,78,0,0,0,5,3,5,3,0,0,0,0,13,29,11,5,38,109,61,122,309,491,326,64,35,69,1635
103031073,0,0,0,5,8,0,0,0,0,0,19,4,0,0,0,0,3,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,0,0,5,3,0,0,0,0,0,0,0,0,12,8,5,30,56,50,70,72,7,3,0,0,10,308
103031074,0,5,13,10,14,24,4,0,0,3,73,3,0,0,3,3,9,17,14,3,0,3,5,61,0,0,0,3,0,0,5,14,5,0,0,0,33,0,0,4,0,3,0,11,19,6,4,0,3,50,0,0,0,0,4,3,9,3,0,0,4,0,25,0,0,0,0,4,10,3,14,0,0,0,3,32,0,0,0,0,5,3,4,0,0,0,0,5,19,12,7,33,59,68,96,109,128,34,4,7,46,607
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,8,11,6,9,19,18,5,0,0,0,73,0,0,0,5,0,8,24,17,0,0,0,0,65,0,0,0,0,0,8,9,17,0,0,0,0,42,0,0,0,0,0,4,7,12,4,0,0,3,26,0,0,5,0,0,4,3,8,5,0,0,7,22,0,0,0,0,3,6,11,3,0,0,0,0,29,0,0,5,0,3,0,0,0,0,0,0,0,18,15,9,52,65,63,114,151,96,21,6,3,36,615
103041077,3,13,20,36,102,102,28,0,4,21,330,0,0,3,5,19,23,68,112,37,7,8,12,286,0,0,0,4,0,13,30,63,21,3,0,6,144,0,0,3,0,3,14,16,52,34,3,6,17,151,0,0,5,0,6,5,12,26,26,17,16,25,126,0,0,8,3,0,6,42,32,15,0,3,11,128,0,6,17,11,4,10,5,3,0,0,0,21,75,25,39,218,224,200,418,690,655,186,41,50,169,2904
103041078,0,0,3,23,80,159,62,7,0,6,351,0,0,0,0,6,13,49,152,93,19,7,8,343,0,0,0,0,3,9,27,71,71,11,7,8,200,0,0,0,0,0,4,10,65,78,20,6,10,198,0,0,7,0,0,0,6,35,73,27,10,6,176,0,0,0,5,5,16,24,36,31,6,0,7,128,0,0,6,4,5,3,5,5,0,0,0,11,37,4,18,80,113,79,186,442,789,492,100,34,116,2460
103041079,5,3,4,7,20,12,3,0,0,3,72,6,0,3,0,9,16,12,13,5,0,8,3,70,0,0,0,3,0,7,13,10,8,0,0,7,50,0,0,0,5,3,6,3,13,0,0,0,3,31,4,0,0,0,0,0,9,4,3,8,4,3,29,0,0,0,3,0,6,4,9,3,0,0,3,28,0,0,0,0,3,0,0,4,0,0,0,0,16,28,7,41,53,55,102,111,81,28,16,8,47,581
104011080,0,0,5,34,81,86,28,3,6,18,257,0,0,0,5,0,20,75,64,13,4,0,6,194,0,0,0,0,0,7,19,31,3,0,0,8,73,0,0,0,0,3,11,12,31,13,6,0,0,72,0,0,0,4,0,6,3,16,10,0,0,0,40,0,0,0,3,4,15,22,35,10,0,0,5,95,0,0,11,9,4,11,9,8,0,0,4,13,70,13,12,153,236,185,408,718,595,113,22,14,103,2560
104011081,0,3,3,11,14,32,6,3,0,9,89,0,0,0,3,3,11,14,16,5,0,3,5,63,3,0,0,0,0,5,6,5,0,0,0,0,27,0,0,0,0,0,0,5,4,0,0,0,0,17,0,0,0,0,0,3,7,3,0,0,3,4,25,0,0,0,0,4,0,11,12,5,0,0,3,36,0,0,0,3,0,0,5,5,0,0,0,4,13,11,8,41,53,57,98,165,180,35,8,12,58,732
104011082,4,12,6,7,32,103,64,17,12,9,257,0,0,6,7,6,4,13,60,32,11,8,0,146,0,0,0,0,4,0,11,26,26,5,10,0,78,0,0,0,0,0,6,3,15,20,5,11,0,69,6,0,0,0,0,3,3,6,21,14,14,4,69,0,0,0,4,0,3,13,32,24,7,0,0,85,0,0,0,3,0,6,3,5,0,0,0,19,43,11,7,44,113,85,186,334,573,285,84,89,78,1879
104021083,0,4,0,3,8,31,4,0,0,3,57,0,0,0,0,0,3,5,15,11,3,0,3,47,0,0,0,0,0,0,4,0,4,0,0,0,14,0,0,0,0,0,0,0,4,8,0,0,0,17,0,0,0,0,0,0,0,3,0,4,0,0,10,0,0,0,0,0,0,4,14,5,3,0,0,28,0,0,0,0,0,3,3,0,0,0,0,0,8,9,4,11,26,21,42,77,182,72,20,5,27,490
104021084,4,5,0,19,53,118,84,21,7,10,317,0,0,0,5,3,5,22,66,73,12,9,8,206,0,0,0,0,5,5,8,28,49,20,11,5,122,0,0,0,0,0,0,0,23,34,29,8,0,106,0,0,5,0,3,3,7,7,14,10,11,8,68,0,0,0,8,0,6,16,34,26,8,4,3,108,0,0,0,9,4,4,14,6,0,0,0,18,62,11,12,79,171,93,254,516,746,458,125,70,115,2647
104021085,5,3,5,11,26,82,60,19,6,7,223,0,0,0,0,3,7,16,59,51,12,9,0,153,0,0,0,0,0,0,3,20,34,9,3,3,70,0,0,0,0,0,4,4,17,28,13,8,0,66,0,0,0,0,0,0,5,4,10,16,8,4,54,0,0,0,3,0,0,8,15,13,9,6,6,66,0,0,0,9,0,8,0,4,0,0,0,15,42,10,5,42,163,58,146,324,532,304,106,51,77,1816
104021086,0,0,0,4,3,10,7,4,0,0,33,0,0,0,3,0,5,8,16,4,0,5,0,42,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,4,10,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,15,7,19,29,71,27,15,11,5,218
104021087,0,0,0,3,9,6,0,0,0,5,24,0,0,0,0,0,0,4,4,0,0,0,0,13,0,0,0,0,0,0,3,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,0,0,0,5,5,0,16,33,20,38,82,38,0,0,3,21,257
104021088,0,0,0,4,12,42,41,9,6,0,111,0,0,0,0,0,0,3,32,36,12,5,0,95,0,0,0,0,0,0,7,7,19,15,11,7,63,0,0,0,0,0,0,8,7,16,21,17,0,71,0,0,0,0,0,0,5,4,13,12,19,3,57,0,0,0,0,0,0,0,7,13,7,10,0,42,0,0,0,0,0,0,6,0,0,0,0,3,9,4,0,13,10,12,27,69,193,224,97,85,18,754
104021089,0,3,4,14,39,107,58,19,4,3,254,0,0,0,0,3,10,26,82,60,13,7,5,196,0,0,0,0,0,4,4,21,48,22,9,3,117,0,0,0,3,0,0,3,26,27,25,13,6,99,0,0,0,0,0,0,0,7,12,22,8,0,57,0,0,0,4,0,3,15,31,11,12,4,4,88,0,0,0,11,3,5,11,9,0,0,0,15,44,9,10,54,143,81,181,358,648,343,136,63,90,2118
104021090,0,0,3,0,8,25,5,0,0,5,54,0,0,0,0,0,3,4,19,9,3,3,0,41,0,0,0,0,0,0,0,8,3,0,3,0,16,0,0,0,0,0,0,0,8,3,3,4,0,23,0,0,0,0,0,4,3,7,4,0,3,0,17,0,0,0,0,0,0,0,6,5,0,0,4,27,0,0,0,0,0,0,5,0,0,0,0,0,15,4,3,21,31,22,46,100,149,68,18,21,27,515
104021091,11,7,10,6,21,73,42,20,0,8,191,0,0,5,3,0,3,19,48,48,16,6,3,156,0,0,3,0,0,0,12,25,21,5,6,0,81,0,0,0,3,0,0,15,15,30,12,8,6,84,0,0,4,7,3,0,0,12,10,14,11,4,58,0,0,3,0,0,0,12,18,21,21,0,0,74,0,0,0,6,0,0,3,3,0,0,0,8,17,7,9,58,88,39,84,233,393,280,113,53,51,1404
105011092,7,14,4,12,0,0,0,0,0,7,51,18,0,4,16,0,7,0,3,0,0,3,3,63,0,0,0,0,0,4,0,0,0,0,0,3,11,11,0,3,0,4,9,3,0,0,0,0,0,39,8,3,5,0,0,3,3,3,0,0,0,9,42,5,0,5,0,0,0,6,0,0,0,0,5,27,0,0,0,5,0,0,0,0,0,0,0,3,11,70,30,72,120,38,59,22,11,6,0,3,53,501
105011093,3,12,3,10,10,0,0,0,0,10,67,5,7,19,20,8,10,14,0,0,0,0,8,89,0,0,0,3,5,8,8,0,0,0,0,3,27,4,4,8,11,6,7,12,3,0,0,0,0,60,3,3,12,11,0,0,8,4,0,0,0,3,47,0,3,4,10,0,6,6,0,0,0,0,3,31,0,0,0,3,4,0,0,0,0,0,0,7,19,38,28,75,105,63,76,73,14,3,0,6,51,520
105011094,0,14,3,10,4,0,0,0,0,0,47,11,8,9,6,3,11,0,0,0,0,0,6,54,0,0,3,0,3,3,0,0,0,0,0,0,14,0,0,0,0,5,0,6,0,0,0,0,0,16,0,0,0,4,3,3,0,0,0,0,0,0,13,0,0,0,4,3,7,0,0,0,0,0,0,21,0,0,3,6,0,3,3,0,0,0,0,0,16,31,20,32,116,64,80,23,3,0,0,3,28,409
105011095,5,12,4,12,10,0,0,0,0,3,55,6,3,11,0,11,6,10,5,0,0,3,6,49,0,0,4,0,5,4,3,3,0,0,0,0,19,3,4,4,0,0,3,8,3,0,0,0,4,39,0,9,7,4,0,3,9,3,0,0,0,8,39,0,0,12,3,9,7,3,0,3,0,0,0,37,0,0,5,4,0,0,0,0,0,0,0,0,10,19,20,77,83,76,73,60,27,4,0,4,39,487
105011096,4,9,9,11,4,0,0,0,0,9,57,19,0,0,7,12,10,0,0,0,0,0,10,64,10,0,0,0,3,8,0,0,0,0,0,5,26,15,6,0,4,7,6,0,6,0,0,3,6,50,15,0,4,6,0,3,4,0,0,0,0,6,38,6,0,3,9,0,3,7,0,0,0,0,4,33,0,0,0,7,0,0,0,0,0,0,0,4,15,96,22,52,126,73,86,27,13,3,0,6,95,615
105021097,6,27,28,49,33,21,0,0,0,15,197,17,7,3,16,20,31,32,25,3,5,0,6,166,4,5,7,5,14,19,28,9,0,0,3,3,101,0,4,3,14,7,17,26,20,3,0,0,13,98,6,11,0,5,9,9,9,10,6,0,0,12,76,0,7,3,13,8,18,15,8,0,0,0,3,72,5,4,3,9,0,4,0,5,0,0,0,6,38,57,59,137,380,297,382,244,129,21,9,14,110,1842
105021098,0,8,0,4,0,0,0,0,0,6,35,6,3,5,3,0,0,7,0,0,0,0,9,28,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,6,17,8,0,3,0,0,6,0,0,0,0,0,6,22,0,0,0,5,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,6,9,50,14,43,59,31,20,16,3,5,0,0,58,294
105031099,14,18,13,13,4,0,0,0,0,13,76,3,0,10,8,10,20,8,0,0,0,0,3,58,6,0,0,0,3,0,0,3,0,0,0,0,20,4,3,0,4,3,5,7,0,0,0,0,0,23,0,0,3,6,0,3,6,0,0,0,0,4,17,0,0,5,3,4,3,0,0,0,0,0,4,22,0,0,0,8,5,0,0,0,0,0,0,6,10,20,20,93,129,101,102,62,10,4,3,3,78,632
105031100,0,5,14,32,78,54,10,0,0,4,194,0,0,0,3,10,24,49,55,8,0,0,3,158,0,0,0,3,0,14,31,31,4,0,0,3,88,0,0,0,0,0,13,16,28,8,0,0,0,64,0,0,0,5,0,4,4,12,4,4,4,0,36,0,0,0,6,4,4,17,23,0,0,0,4,60,0,0,9,0,5,0,4,3,0,0,0,13,31,9,9,71,121,79,241,408,316,29,7,9,48,1346
105031101,0,13,22,57,121,126,27,6,4,11,382,0,0,3,13,15,40,102,147,32,5,3,3,362,0,0,3,4,4,7,46,71,20,4,0,0,166,0,0,0,6,3,16,26,85,47,3,0,8,193,0,0,0,0,6,9,19,50,29,7,3,7,131,0,0,9,3,6,8,29,52,17,4,0,3,129,0,0,8,4,3,3,3,6,0,0,0,11,52,13,27,146,193,173,353,695,836,205,32,21,103,2798
105031102,0,8,4,21,47,55,19,0,0,9,165,0,0,0,0,5,8,32,54,16,0,0,0,128,0,0,0,4,0,4,14,34,9,0,0,0,65,0,0,0,0,0,4,4,26,15,3,4,0,60,0,0,0,0,0,6,3,18,14,4,6,6,61,0,0,0,5,3,6,11,29,7,0,3,5,79,0,0,4,5,0,9,0,0,0,0,0,14,34,9,8,60,86,63,139,243,331,94,17,13,58,1127
105031103,3,7,4,5,9,4,0,0,0,5,29,0,0,0,0,4,4,5,8,0,0,0,0,24,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,5,5,0,0,0,12,0,0,0,0,0,0,0,4,4,0,0,0,11,0,0,0,5,4,0,4,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,25,22,32,28,18,0,5,21,185
105031104,6,11,4,8,0,3,3,0,0,3,35,0,0,3,9,5,16,3,0,0,0,0,0,34,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,9,0,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,5,3,3,0,0,0,0,6,22,4,0,3,0,3,5,0,0,0,0,0,6,16,15,7,47,103,56,94,32,6,4,0,0,32,391
105031105,4,5,6,15,21,5,0,0,0,7,57,3,0,3,7,3,8,6,8,0,0,0,3,50,0,0,0,3,0,4,5,0,0,0,0,8,23,0,0,4,0,0,4,7,0,0,0,0,0,22,0,0,0,0,0,0,4,3,0,0,4,0,15,0,0,0,0,3,4,12,4,0,0,0,8,32,0,0,4,7,0,0,0,0,0,0,0,7,17,7,14,71,78,63,112,111,36,5,3,10,42,550
105031106,0,13,8,11,21,6,0,0,0,6,80,4,0,4,4,5,8,16,5,0,0,0,8,60,0,0,3,0,0,5,5,0,4,0,0,4,26,0,0,0,0,5,6,7,7,0,0,0,3,26,0,0,0,0,0,3,0,6,0,0,0,3,20,0,0,3,5,8,7,9,3,0,4,0,10,42,0,0,7,0,4,3,0,0,0,0,0,8,23,15,8,79,135,110,143,151,58,14,7,9,63,788
106011107,0,0,4,6,21,67,33,8,0,5,141,0,0,0,0,3,5,16,56,42,3,4,0,138,0,0,0,0,0,0,5,37,23,4,7,0,74,0,0,0,0,0,3,5,37,41,0,6,0,100,0,0,0,0,0,3,9,13,28,7,10,0,70,0,0,0,0,0,0,9,22,13,4,4,0,51,0,0,0,0,0,0,0,3,0,0,0,4,20,4,0,4,12,20,62,155,387,210,34,25,37,955
106011108,0,10,6,15,119,152,21,3,0,5,338,0,0,0,0,8,7,66,124,23,0,0,4,237,0,0,0,5,0,3,26,54,7,0,0,0,104,0,0,0,0,0,7,13,47,5,4,3,3,82,0,0,0,6,4,0,13,18,10,7,4,0,62,0,0,0,5,5,6,34,40,3,0,0,9,103,0,0,0,12,7,6,13,10,0,0,0,14,63,5,12,83,191,132,329,931,912,112,14,16,83,2822
106011109,0,0,0,4,9,15,7,0,4,0,41,0,0,0,0,4,0,10,8,10,4,0,0,27,0,0,0,0,0,4,0,11,7,0,0,0,19,0,0,0,0,0,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,4,0,4,0,11,0,0,0,0,0,0,6,8,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,10,12,26,62,104,36,9,16,24,306
106011110,0,4,6,7,15,27,3,0,0,4,65,0,0,0,0,0,3,10,30,0,4,0,0,56,0,0,0,0,0,0,9,11,6,0,0,5,39,0,0,0,0,6,0,0,8,8,0,0,0,22,0,0,5,5,0,4,4,3,0,0,0,0,18,0,0,0,4,4,3,6,16,3,3,0,0,41,0,0,0,0,3,0,0,0,0,0,0,4,14,7,9,19,48,38,85,118,146,35,12,7,32,541
106011111,0,0,4,14,77,111,42,4,0,6,266,0,0,4,0,6,6,45,111,61,3,0,3,236,0,0,0,0,4,0,23,43,30,0,0,0,113,0,0,0,0,0,4,7,38,39,0,0,0,95,0,0,0,0,0,0,5,11,13,4,5,6,46,0,0,0,0,3,7,18,33,18,0,3,6,88,0,0,3,0,4,7,4,7,3,0,0,12,37,10,4,45,117,96,198,578,739,274,17,9,74,2178
106011112,3,5,4,27,45,91,23,4,0,10,215,4,0,0,5,7,26,45,90,27,3,3,6,214,0,0,0,0,0,16,23,49,22,0,0,0,109,0,0,0,0,0,13,22,61,34,4,4,0,143,0,0,0,0,0,6,12,35,31,12,9,4,114,0,0,6,3,0,14,17,32,16,3,3,3,95,0,0,0,3,0,0,7,3,4,0,0,3,30,9,5,55,152,103,237,363,554,180,41,23,67,1774
106011113,0,0,5,3,7,13,5,0,0,5,28,0,0,4,0,0,4,3,15,3,3,0,8,38,0,0,0,6,0,0,5,10,10,0,0,0,26,0,0,0,0,0,4,0,11,9,0,0,0,27,0,0,0,0,0,0,6,0,9,3,0,4,38,0,0,0,0,0,4,3,11,4,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,17,23,27,45,83,55,18,4,38,313
106021114,0,0,0,9,33,75,47,3,0,0,162,0,0,0,0,5,6,32,64,42,0,0,0,157,0,0,0,0,0,0,6,31,31,0,0,5,67,0,0,0,0,0,0,8,33,31,0,4,0,75,0,0,0,0,0,5,5,18,19,6,0,0,48,0,0,0,0,0,0,7,18,18,4,4,4,59,0,0,0,0,0,0,5,3,0,0,0,4,15,0,3,8,45,34,66,226,419,238,15,12,27,1104
106021116,0,0,0,0,6,28,11,3,0,4,56,0,0,0,0,0,0,4,17,22,0,0,6,54,0,0,0,0,0,0,4,11,12,6,0,0,31,0,0,0,0,0,0,0,22,11,14,0,0,49,0,0,0,0,0,0,0,0,9,12,6,0,27,0,0,0,0,0,0,0,6,10,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,9,10,52,156,91,33,11,18,387
106021614,3,3,5,20,41,165,54,10,0,5,309,0,0,3,0,0,13,42,124,60,6,3,9,255,0,0,0,4,0,11,15,56,45,0,4,0,144,0,0,3,0,3,9,11,44,42,8,6,3,127,0,0,0,0,0,0,3,18,23,14,4,0,69,0,0,0,0,0,10,12,27,28,0,0,7,90,0,0,0,15,0,6,5,5,0,0,0,16,50,4,3,60,210,100,245,432,800,323,47,21,90,2337
106021615,0,3,3,6,43,143,63,5,3,6,275,0,0,0,0,0,6,20,144,78,3,0,6,257,0,0,0,0,3,0,7,72,46,5,4,3,139,0,0,0,0,0,0,7,65,51,8,0,0,131,0,0,3,0,0,0,4,25,35,6,0,0,74,0,0,0,0,0,4,10,43,29,6,0,6,95,0,0,4,8,0,0,3,0,0,0,0,12,28,7,10,34,82,47,88,215,834,393,41,14,58,1829
106021616,0,4,0,11,29,61,18,0,0,4,128,0,0,0,3,3,3,18,49,30,0,0,0,108,0,0,0,0,0,0,4,23,16,0,0,0,49,0,0,0,0,0,0,3,16,15,0,0,0,40,0,0,0,0,0,0,4,0,6,0,0,0,15,0,0,0,0,5,3,12,20,7,0,0,0,39,0,0,0,3,0,10,10,0,0,0,0,7,28,3,3,43,96,56,103,235,315,117,5,4,34,1010
